date,Charter,isPartial
2014-06-29,31,False
2014-06-30,44,False
2014-07-01,41,False
2014-07-02,38,False
2014-07-03,40,False
2014-07-04,29,False
2014-07-05,31,False
2014-07-06,31,False
2014-07-07,45,False
2014-07-08,45,False
2014-07-09,43,False
2014-07-10,41,False
2014-07-11,40,False
2014-07-12,33,False
2014-07-13,30,False
2014-07-14,46,False
2014-07-15,49,False
2014-07-16,47,False
2014-07-17,42,False
2014-07-18,41,False
2014-07-19,38,False
2014-07-20,33,False
2014-07-21,44,False
2014-07-22,49,False
2014-07-23,50,False
2014-07-24,46,False
2014-07-25,44,False
2014-07-26,35,False
2014-07-27,37,False
2014-07-28,50,False
2014-07-29,48,False
2014-07-30,52,False
2014-07-31,50,False
2014-08-01,50,False
2014-08-02,38,False
2014-08-03,38,False
2014-08-04,54,False
2014-08-05,51,False
2014-08-06,53,False
2014-08-07,46,False
2014-08-08,49,False
2014-08-09,35,False
2014-08-10,37,False
2014-08-11,53,False
2014-08-12,53,False
2014-08-13,51,False
2014-08-14,52,False
2014-08-15,53,False
2014-08-16,39,False
2014-08-17,39,False
2014-08-18,53,False
2014-08-19,53,False
2014-08-20,48,False
2014-08-21,50,False
2014-08-22,49,False
2014-08-23,75,False
2014-08-24,100,False
2014-08-25,56,False
2014-08-26,52,False
2014-08-27,52,False
2014-08-28,54,False
2014-08-29,50,False
2014-08-30,40,False
2014-08-31,34,False
2014-09-01,35,False
2014-09-02,53,False
2014-09-03,51,False
2014-09-04,50,False
2014-09-05,49,False
2014-09-06,41,False
2014-09-07,35,False
2014-09-08,47,False
2014-09-09,47,False
2014-09-10,49,False
2014-09-11,46,False
2014-09-12,44,False
2014-09-13,38,False
2014-09-14,34,False
2014-09-15,46,False
2014-09-16,48,False
2014-09-17,45,False
2014-09-18,45,False
2014-09-19,44,False
2014-09-20,36,False
2014-09-21,32,False
2014-09-22,43,False
2014-09-23,46,False
2014-09-24,42,False
2014-09-25,45,False
2014-09-26,42,False
2014-09-27,33,False
2014-09-28,31,False
2014-09-29,45,False
2014-09-30,46,False
2014-10-01,46,False
2014-10-02,44,False
2014-10-03,44,False
2014-10-04,33,False
2014-10-05,32,False
2014-10-06,44,False
2014-10-07,46,False
2014-10-08,44,False
2014-10-09,44,False
2014-10-10,43,False
2014-10-11,34,False
2014-10-12,32,False
2014-10-13,43,False
2014-10-14,43,False
2014-10-15,45,False
2014-10-16,43,False
2014-10-17,39,False
2014-10-18,32,False
2014-10-19,32,False
2014-10-20,42,False
2014-10-21,43,False
2014-10-22,42,False
2014-10-23,41,False
2014-10-24,41,False
2014-10-25,31,False
2014-10-26,28,False
2014-10-27,42,False
2014-10-28,43,False
2014-10-29,41,False
2014-10-30,42,False
2014-10-31,39,False
2014-11-01,32,False
2014-11-02,33,False
2014-11-03,44,False
2014-11-04,46,False
2014-11-05,41,False
2014-11-06,41,False
2014-11-07,41,False
2014-11-08,33,False
2014-11-09,30,False
2014-11-10,40,False
2014-11-11,41,False
2014-11-12,40,False
2014-11-13,43,False
2014-11-14,41,False
2014-11-15,32,False
2014-11-16,30,False
2014-11-17,44,False
2014-11-18,41,False
2014-11-19,39,False
2014-11-20,42,False
2014-11-21,40,False
2014-11-22,33,False
2014-11-23,28,False
2014-11-24,40,False
2014-11-25,36,False
2014-11-26,35,False
2014-11-27,24,False
2014-11-28,29,False
2014-11-29,30,False
2014-11-30,29,False
2014-12-01,46,False
