date,Charter,isPartial
2015-12-09,79,False
2015-12-10,75,False
2015-12-11,79,False
2015-12-12,58,False
2015-12-13,60,False
2015-12-14,77,False
2015-12-15,80,False
2015-12-16,79,False
2015-12-17,78,False
2015-12-18,75,False
2015-12-19,54,False
2015-12-20,50,False
2015-12-21,59,False
2015-12-22,63,False
2015-12-23,62,False
2015-12-24,54,False
2015-12-25,43,False
2015-12-26,55,False
2015-12-27,56,False
2015-12-28,69,False
2015-12-29,66,False
2015-12-30,68,False
2015-12-31,70,False
2016-01-01,57,False
2016-01-02,62,False
2016-01-03,68,False
2016-01-04,89,False
2016-01-05,88,False
2016-01-06,80,False
2016-01-07,86,False
2016-01-08,84,False
2016-01-09,69,False
2016-01-10,62,False
2016-01-11,78,False
2016-01-12,82,False
2016-01-13,83,False
2016-01-14,83,False
2016-01-15,81,False
2016-01-16,66,False
2016-01-17,58,False
2016-01-18,68,False
2016-01-19,77,False
2016-01-20,82,False
2016-01-21,87,False
2016-01-22,81,False
2016-01-23,60,False
2016-01-24,64,False
2016-01-25,81,False
2016-01-26,86,False
2016-01-27,87,False
2016-01-28,83,False
2016-01-29,81,False
2016-01-30,59,False
2016-01-31,62,False
2016-02-01,84,False
2016-02-02,86,False
2016-02-03,88,False
2016-02-04,78,False
2016-02-05,81,False
2016-02-06,63,False
2016-02-07,62,False
2016-02-08,85,False
2016-02-09,89,False
2016-02-10,85,False
2016-02-11,80,False
2016-02-12,79,False
2016-02-13,64,False
2016-02-14,57,False
2016-02-15,74,False
2016-02-16,85,False
2016-02-17,84,False
2016-02-18,79,False
2016-02-19,81,False
2016-02-20,63,False
2016-02-21,58,False
2016-02-22,84,False
2016-02-23,87,False
2016-02-24,86,False
2016-02-25,84,False
2016-02-26,79,False
2016-02-27,59,False
2016-02-28,61,False
2016-02-29,88,False
2016-03-01,83,False
2016-03-02,81,False
2016-03-03,81,False
2016-03-04,88,False
2016-03-05,65,False
2016-03-06,57,False
2016-03-07,82,False
2016-03-08,86,False
2016-03-09,81,False
2016-03-10,81,False
2016-03-11,79,False
2016-03-12,62,False
2016-03-13,62,False
2016-03-14,85,False
2016-03-15,81,False
2016-03-16,78,False
2016-03-17,80,False
2016-03-18,79,False
2016-03-19,62,False
2016-03-20,59,False
2016-03-21,84,False
2016-03-22,80,False
2016-03-23,74,False
2016-03-24,73,False
2016-03-25,65,False
2016-03-26,55,False
2016-03-27,53,False
2016-03-28,78,False
2016-03-29,84,False
2016-03-30,80,False
2016-03-31,80,False
2016-04-01,81,False
2016-04-02,65,False
2016-04-03,64,False
2016-04-04,84,False
2016-04-05,82,False
2016-04-06,84,False
2016-04-07,87,False
2016-04-08,79,False
2016-04-09,66,False
2016-04-10,61,False
2016-04-11,87,False
2016-04-12,87,False
2016-04-13,83,False
2016-04-14,81,False
2016-04-15,82,False
2016-04-16,62,False
2016-04-17,53,False
2016-04-18,80,False
2016-04-19,78,False
2016-04-20,83,False
2016-04-21,84,False
2016-04-22,76,False
2016-04-23,53,False
2016-04-24,58,False
2016-04-25,84,False
2016-04-26,83,False
2016-04-27,80,False
2016-04-28,81,False
2016-04-29,79,False
2016-04-30,65,False
2016-05-01,59,False
2016-05-02,79,False
2016-05-03,82,False
2016-05-04,85,False
