date,inheritance,isPartial
2014-04-19,48,False
2014-04-20,66,False
2014-04-21,73,False
2014-04-22,67,False
2014-04-23,74,False
2014-04-24,68,False
2014-04-25,64,False
2014-04-26,52,False
2014-04-27,58,False
2014-04-28,73,False
2014-04-29,69,False
2014-04-30,74,False
2014-05-01,76,False
2014-05-02,70,False
2014-05-03,45,False
2014-05-04,70,False
2014-05-05,80,False
2014-05-06,76,False
2014-05-07,75,False
2014-05-08,86,False
2014-05-09,62,False
2014-05-10,55,False
2014-05-11,60,False
2014-05-12,85,False
2014-05-13,74,False
2014-05-14,72,False
2014-05-15,76,False
2014-05-16,59,False
2014-05-17,45,False
2014-05-18,67,False
2014-05-19,67,False
2014-05-20,67,False
2014-05-21,64,False
2014-05-22,66,False
2014-05-23,66,False
2014-05-24,48,False
2014-05-25,50,False
2014-05-26,58,False
2014-05-27,58,False
2014-05-28,63,False
2014-05-29,62,False
2014-05-30,59,False
2014-05-31,38,False
2014-06-01,57,False
2014-06-02,57,False
2014-06-03,60,False
2014-06-04,68,False
2014-06-05,65,False
2014-06-06,58,False
2014-06-07,45,False
2014-06-08,46,False
2014-06-09,68,False
2014-06-10,65,False
2014-06-11,54,False
2014-06-12,55,False
2014-06-13,53,False
2014-06-14,52,False
2014-06-15,44,False
2014-06-16,62,False
2014-06-17,61,False
2014-06-18,61,False
2014-06-19,63,False
2014-06-20,63,False
2014-06-21,48,False
2014-06-22,52,False
2014-06-23,62,False
2014-06-24,72,False
2014-06-25,75,False
2014-06-26,61,False
2014-06-27,54,False
2014-06-28,47,False
2014-06-29,51,False
2014-06-30,64,False
2014-07-01,60,False
2014-07-02,68,False
2014-07-03,65,False
2014-07-04,44,False
2014-07-05,31,False
2014-07-06,47,False
2014-07-07,68,False
2014-07-08,66,False
2014-07-09,56,False
2014-07-10,58,False
2014-07-11,67,False
2014-07-12,45,False
2014-07-13,58,False
2014-07-14,61,False
2014-07-15,71,False
2014-07-16,64,False
2014-07-17,68,False
2014-07-18,63,False
2014-07-19,48,False
2014-07-20,48,False
2014-07-21,61,False
2014-07-22,70,False
2014-07-23,59,False
2014-07-24,58,False
