date,inheritance,isPartial
2012-06-18,67,False
2012-06-19,67,False
2012-06-20,76,False
2012-06-21,64,False
2012-06-22,66,False
2012-06-23,58,False
2012-06-24,56,False
2012-06-25,67,False
2012-06-26,64,False
2012-06-27,68,False
2012-06-28,63,False
2012-06-29,63,False
2012-06-30,49,False
2012-07-01,57,False
2012-07-02,64,False
2012-07-03,74,False
2012-07-04,62,False
2012-07-05,62,False
2012-07-06,56,False
2012-07-07,53,False
2012-07-08,55,False
2012-07-09,67,False
2012-07-10,72,False
2012-07-11,68,False
2012-07-12,66,False
2012-07-13,59,False
2012-07-14,54,False
2012-07-15,58,False
2012-07-16,67,False
2012-07-17,67,False
2012-07-18,68,False
2012-07-19,70,False
2012-07-20,71,False
2012-07-21,47,False
2012-07-22,54,False
2012-07-23,66,False
2012-07-24,69,False
2012-07-25,69,False
2012-07-26,68,False
2012-07-27,54,False
2012-07-28,46,False
2012-07-29,51,False
2012-07-30,69,False
2012-07-31,63,False
2012-08-01,69,False
2012-08-02,65,False
2012-08-03,53,False
2012-08-04,57,False
2012-08-05,51,False
2012-08-06,65,False
2012-08-07,71,False
2012-08-08,65,False
2012-08-09,66,False
2012-08-10,55,False
2012-08-11,42,False
2012-08-12,56,False
2012-08-13,72,False
2012-08-14,70,False
2012-08-15,67,False
2012-08-16,66,False
2012-08-17,60,False
2012-08-18,58,False
2012-08-19,56,False
2012-08-20,58,False
2012-08-21,67,False
2012-08-22,68,False
2012-08-23,68,False
2012-08-24,65,False
2012-08-25,54,False
2012-08-26,54,False
2012-08-27,72,False
2012-08-28,72,False
2012-08-29,74,False
2012-08-30,71,False
2012-08-31,54,False
2012-09-01,50,False
2012-09-02,58,False
2012-09-03,69,False
2012-09-04,72,False
2012-09-05,73,False
2012-09-06,77,False
2012-09-07,65,False
2012-09-08,59,False
2012-09-09,59,False
2012-09-10,77,False
2012-09-11,75,False
2012-09-12,80,False
2012-09-13,70,False
2012-09-14,69,False
2012-09-15,62,False
2012-09-16,63,False
2012-09-17,75,False
2012-09-18,79,False
2012-09-19,67,False
2012-09-20,75,False
2012-09-21,69,False
2012-09-22,64,False
2012-09-23,65,False
2012-09-24,74,False
2012-09-25,68,False
2012-09-26,72,False
2012-09-27,80,False
2012-09-28,68,False
2012-09-29,60,False
2012-09-30,61,False
2012-10-01,80,False
2012-10-02,70,False
2012-10-03,76,False
2012-10-04,73,False
2012-10-05,95,False
2012-10-06,58,False
2012-10-07,58,False
2012-10-08,72,False
2012-10-09,83,False
2012-10-10,76,False
2012-10-11,78,False
2012-10-12,70,False
