date,inheritance,isPartial
2018-03-05,53,False
2018-03-06,53,False
2018-03-07,50,False
2018-03-08,54,False
2018-03-09,51,False
2018-03-10,35,False
2018-03-11,36,False
2018-03-12,49,False
2018-03-13,55,False
2018-03-14,48,False
2018-03-15,52,False
2018-03-16,46,False
2018-03-17,36,False
2018-03-18,35,False
2018-03-19,56,False
2018-03-20,54,False
2018-03-21,51,False
2018-03-22,50,False
2018-03-23,49,False
2018-03-24,36,False
2018-03-25,40,False
2018-03-26,49,False
2018-03-27,50,False
2018-03-28,52,False
2018-03-29,46,False
2018-03-30,37,False
2018-03-31,33,False
2018-04-01,38,False
2018-04-02,50,False
2018-04-03,51,False
2018-04-04,47,False
2018-04-05,49,False
2018-04-06,49,False
2018-04-07,39,False
2018-04-08,41,False
2018-04-09,49,False
2018-04-10,51,False
2018-04-11,54,False
2018-04-12,54,False
2018-04-13,43,False
2018-04-14,34,False
2018-04-15,40,False
2018-04-16,52,False
2018-04-17,51,False
2018-04-18,46,False
2018-04-19,52,False
2018-04-20,46,False
2018-04-21,34,False
2018-04-22,36,False
2018-04-23,48,False
2018-04-24,56,False
2018-04-25,51,False
2018-04-26,50,False
2018-04-27,47,False
2018-04-28,35,False
2018-04-29,37,False
2018-04-30,46,False
2018-05-01,45,False
2018-05-02,52,False
2018-05-03,46,False
2018-05-04,45,False
2018-05-05,32,False
2018-05-06,36,False
2018-05-07,48,False
2018-05-08,48,False
2018-05-09,52,False
2018-05-10,50,False
2018-05-11,44,False
2018-05-12,42,False
2018-05-13,34,False
2018-05-14,48,False
2018-05-15,51,False
2018-05-16,44,False
2018-05-17,45,False
2018-05-18,37,False
2018-05-19,31,False
2018-05-20,36,False
2018-05-21,45,False
2018-05-22,48,False
2018-05-23,44,False
2018-05-24,40,False
2018-05-25,36,False
2018-05-26,32,False
2018-05-27,32,False
2018-05-28,33,False
2018-05-29,45,False
2018-05-30,42,False
2018-05-31,38,False
2018-06-01,36,False
2018-06-02,32,False
2018-06-03,36,False
2018-06-04,40,False
2018-06-05,39,False
2018-06-06,42,False
2018-06-07,41,False
2018-06-08,40,False
2018-06-09,32,False
2018-06-10,36,False
2018-06-11,38,False
2018-06-12,42,False
2018-06-13,36,False
2018-06-14,36,False
2018-06-15,39,False
2018-06-16,33,False
2018-06-17,41,False
2018-06-18,44,False
2018-06-19,40,False
2018-06-20,43,False
2018-06-21,40,False
2018-06-22,35,False
2018-06-23,28,False
