date,inheritance,isPartial
2012-04-14,23,False
2012-04-15,21,False
2012-04-16,24,False
2012-04-17,24,False
2012-04-18,25,False
2012-04-19,23,False
2012-04-20,20,False
2012-04-21,18,False
2012-04-22,21,False
2012-04-23,26,False
2012-04-24,22,False
2012-04-25,22,False
2012-04-26,21,False
2012-04-27,20,False
2012-04-28,17,False
2012-04-29,20,False
2012-04-30,26,False
2012-05-01,23,False
2012-05-02,20,False
2012-05-03,20,False
2012-05-04,20,False
2012-05-05,12,False
2012-05-06,19,False
2012-05-07,19,False
2012-05-08,23,False
2012-05-09,25,False
2012-05-10,22,False
2012-05-11,18,False
2012-05-12,18,False
2012-05-13,18,False
2012-05-14,23,False
2012-05-15,19,False
2012-05-16,21,False
2012-05-17,18,False
2012-05-18,16,False
2012-05-19,14,False
2012-05-20,14,False
2012-05-21,19,False
2012-05-22,18,False
2012-05-23,19,False
2012-05-24,18,False
2012-05-25,15,False
2012-05-26,15,False
2012-05-27,17,False
2012-05-28,16,False
2012-05-29,19,False
2012-05-30,21,False
2012-05-31,19,False
2012-06-01,18,False
2012-06-02,15,False
2012-06-03,15,False
2012-06-04,17,False
