date,inheritance,isPartial
2016-08-05,64,False
2016-08-06,56,False
2016-08-07,49,False
2016-08-08,70,False
2016-08-09,75,False
2016-08-10,70,False
2016-08-11,69,False
2016-08-12,64,False
2016-08-13,55,False
2016-08-14,51,False
2016-08-15,67,False
2016-08-16,70,False
2016-08-17,64,False
2016-08-18,67,False
2016-08-19,66,False
2016-08-20,50,False
2016-08-21,55,False
2016-08-22,68,False
2016-08-23,74,False
2016-08-24,71,False
2016-08-25,65,False
2016-08-26,72,False
2016-08-27,64,False
2016-08-28,54,False
2016-08-29,62,False
2016-08-30,73,False
2016-08-31,67,False
2016-09-01,68,False
2016-09-02,66,False
2016-09-03,59,False
2016-09-04,60,False
2016-09-05,66,False
2016-09-06,70,False
2016-09-07,73,False
2016-09-08,71,False
2016-09-09,69,False
2016-09-10,53,False
2016-09-11,70,False
2016-09-12,67,False
2016-09-13,65,False
2016-09-14,75,False
2016-09-15,68,False
2016-09-16,68,False
2016-09-17,57,False
2016-09-18,61,False
2016-09-19,79,False
2016-09-20,78,False
2016-09-21,80,False
2016-09-22,73,False
2016-09-23,77,False
2016-09-24,54,False
2016-09-25,71,False
2016-09-26,82,False
2016-09-27,78,False
2016-09-28,73,False
2016-09-29,68,False
2016-09-30,64,False
2016-10-01,50,False
2016-10-02,50,False
2016-10-03,72,False
2016-10-04,81,False
2016-10-05,72,False
2016-10-06,77,False
2016-10-07,71,False
2016-10-08,45,False
2016-10-09,66,False
2016-10-10,73,False
2016-10-11,75,False
2016-10-12,76,False
2016-10-13,77,False
2016-10-14,61,False
2016-10-15,54,False
2016-10-16,55,False
2016-10-17,80,False
2016-10-18,92,False
2016-10-19,78,False
2016-10-20,76,False
2016-10-21,76,False
2016-10-22,68,False
2016-10-23,81,False
2016-10-24,80,False
2016-10-25,77,False
2016-10-26,73,False
2016-10-27,81,False
2016-10-28,68,False
2016-10-29,56,False
2016-10-30,48,False
2016-10-31,71,False
2016-11-01,80,False
2016-11-02,89,False
2016-11-03,88,False
2016-11-04,70,False
2016-11-05,58,False
2016-11-06,69,False
2016-11-07,75,False
2016-11-08,80,False
2016-11-09,80,False
2016-11-10,96,False
2016-11-11,80,False
2016-11-12,53,False
2016-11-13,63,False
2016-11-14,79,False
2016-11-15,86,False
2016-11-16,81,False
2016-11-17,86,False
2016-11-18,72,False
2016-11-19,55,False
2016-11-20,66,False
2016-11-21,73,False
2016-11-22,72,False
2016-11-23,83,False
2016-11-24,64,False
2016-11-25,61,False
2016-11-26,57,False
2016-11-27,56,False
2016-11-28,87,False
2016-11-29,83,False
2016-11-30,86,False
2016-12-01,76,False
2016-12-02,77,False
2016-12-03,59,False
2016-12-04,67,False
2016-12-05,85,False
2016-12-06,100,False
2016-12-07,92,False
2016-12-08,93,False
2016-12-09,68,False
2016-12-10,62,False
2016-12-11,58,False
2016-12-12,86,False
2016-12-13,84,False
2016-12-14,90,False
2016-12-15,64,False
2016-12-16,54,False
2016-12-17,47,False
2016-12-18,46,False
2016-12-19,69,False
2016-12-20,74,False
2016-12-21,66,False
2016-12-22,67,False
2016-12-23,46,False
2016-12-24,54,False
2016-12-25,43,False
2016-12-26,48,False
2016-12-27,54,False
2016-12-28,59,False
2016-12-29,66,False
2016-12-30,49,False
2016-12-31,52,False
2017-01-01,53,False
2017-01-02,59,False
2017-01-03,75,False
2017-01-04,75,False
2017-01-05,95,False
2017-01-06,68,False
2017-01-07,55,False
2017-01-08,64,False
2017-01-09,78,False
2017-01-10,88,False
2017-01-11,85,False
2017-01-12,89,False
2017-01-13,75,False
2017-01-14,56,False
2017-01-15,67,False
2017-01-16,79,False
2017-01-17,88,False
2017-01-18,90,False
2017-01-19,85,False
