date,inheritance,isPartial
2016-02-17,87,False
2016-02-18,84,False
2016-02-19,73,False
2016-02-20,67,False
2016-02-21,63,False
2016-02-22,93,False
2016-02-23,84,False
2016-02-24,75,False
2016-02-25,85,False
2016-02-26,94,False
2016-02-27,66,False
2016-02-28,63,False
2016-02-29,78,False
2016-03-01,84,False
2016-03-02,75,False
2016-03-03,82,False
2016-03-04,79,False
2016-03-05,59,False
2016-03-06,61,False
2016-03-07,87,False
2016-03-08,92,False
2016-03-09,82,False
2016-03-10,90,False
2016-03-11,74,False
2016-03-12,56,False
2016-03-13,55,False
2016-03-14,74,False
2016-03-15,79,False
2016-03-16,92,False
2016-03-17,92,False
2016-03-18,77,False
2016-03-19,54,False
2016-03-20,58,False
2016-03-21,79,False
2016-03-22,76,False
2016-03-23,71,False
2016-03-24,65,False
2016-03-25,58,False
2016-03-26,49,False
2016-03-27,55,False
2016-03-28,63,False
2016-03-29,80,False
2016-03-30,75,False
2016-03-31,78,False
2016-04-01,65,False
2016-04-02,64,False
2016-04-03,62,False
2016-04-04,87,False
2016-04-05,85,False
2016-04-06,81,False
2016-04-07,85,False
2016-04-08,80,False
2016-04-09,71,False
2016-04-10,94,False
2016-04-11,100,False
2016-04-12,98,False
2016-04-13,87,False
2016-04-14,83,False
2016-04-15,92,False
2016-04-16,54,False
2016-04-17,66,False
2016-04-18,75,False
2016-04-19,83,False
2016-04-20,82,False
2016-04-21,68,False
2016-04-22,71,False
2016-04-23,46,False
2016-04-24,68,False
2016-04-25,82,False
2016-04-26,91,False
2016-04-27,83,False
2016-04-28,84,False
2016-04-29,73,False
2016-04-30,57,False
2016-05-01,51,False
2016-05-02,81,False
2016-05-03,83,False
2016-05-04,78,False
