date,inheritance,isPartial
2013-08-05,69,False
2013-08-06,61,False
2013-08-07,72,False
2013-08-08,57,False
2013-08-09,56,False
2013-08-10,53,False
2013-08-11,56,False
2013-08-12,65,False
2013-08-13,65,False
2013-08-14,65,False
2013-08-15,68,False
2013-08-16,59,False
2013-08-17,50,False
2013-08-18,55,False
2013-08-19,62,False
2013-08-20,61,False
2013-08-21,69,False
2013-08-22,68,False
2013-08-23,59,False
2013-08-24,49,False
2013-08-25,54,False
2013-08-26,67,False
2013-08-27,68,False
2013-08-28,59,False
2013-08-29,63,False
2013-08-30,49,False
2013-08-31,44,False
2013-09-01,59,False
2013-09-02,59,False
2013-09-03,72,False
2013-09-04,73,False
2013-09-05,68,False
2013-09-06,63,False
2013-09-07,50,False
2013-09-08,61,False
2013-09-09,67,False
2013-09-10,66,False
2013-09-11,68,False
2013-09-12,70,False
2013-09-13,62,False
2013-09-14,49,False
2013-09-15,54,False
2013-09-16,74,False
2013-09-17,77,False
2013-09-18,73,False
2013-09-19,70,False
2013-09-20,65,False
2013-09-21,48,False
2013-09-22,52,False
2013-09-23,73,False
2013-09-24,77,False
2013-09-25,67,False
2013-09-26,74,False
2013-09-27,70,False
2013-09-28,51,False
2013-09-29,54,False
2013-09-30,73,False
2013-10-01,66,False
2013-10-02,68,False
2013-10-03,74,False
2013-10-04,65,False
2013-10-05,54,False
2013-10-06,62,False
2013-10-07,70,False
2013-10-08,72,False
2013-10-09,67,False
2013-10-10,68,False
2013-10-11,62,False
2013-10-12,48,False
2013-10-13,58,False
2013-10-14,70,False
2013-10-15,67,False
2013-10-16,70,False
2013-10-17,75,False
2013-10-18,70,False
2013-10-19,49,False
2013-10-20,62,False
2013-10-21,81,False
2013-10-22,80,False
2013-10-23,77,False
2013-10-24,80,False
2013-10-25,67,False
2013-10-26,54,False
2013-10-27,61,False
2013-10-28,73,False
2013-10-29,74,False
2013-10-30,72,False
2013-10-31,69,False
2013-11-01,63,False
2013-11-02,52,False
2013-11-03,56,False
2013-11-04,67,False
2013-11-05,73,False
2013-11-06,83,False
