date,Amgen,isPartial
2012-05-02,18,False
2012-05-03,21,False
2012-05-04,11,False
2012-05-05,9,False
2012-05-06,10,False
2012-05-07,22,False
2012-05-08,22,False
2012-05-09,21,False
2012-05-10,24,False
2012-05-11,27,False
2012-05-12,24,False
2012-05-13,58,False
2012-05-14,90,False
2012-05-15,100,False
2012-05-16,74,False
2012-05-17,70,False
2012-05-18,65,False
2012-05-19,68,False
2012-05-20,74,False
2012-05-21,34,False
2012-05-22,18,False
2012-05-23,16,False
2012-05-24,13,False
2012-05-25,12,False
2012-05-26,8,False
2012-05-27,7,False
2012-05-28,7,False
2012-05-29,15,False
2012-05-30,15,False
2012-05-31,16,False
2012-06-01,17,False
2012-06-02,8,False
2012-06-03,10,False
2012-06-04,14,False
