date,Amgen,isPartial
2013-05-21,23,False
2013-05-22,21,False
2013-05-23,18,False
2013-05-24,15,False
2013-05-25,10,False
2013-05-26,8,False
2013-05-27,13,False
2013-05-28,19,False
2013-05-29,19,False
2013-05-30,18,False
2013-05-31,14,False
2013-06-01,8,False
2013-06-02,13,False
2013-06-03,17,False
2013-06-04,17,False
2013-06-05,25,False
2013-06-06,24,False
2013-06-07,15,False
2013-06-08,6,False
2013-06-09,7,False
2013-06-10,18,False
2013-06-11,23,False
2013-06-12,22,False
2013-06-13,11,False
2013-06-14,14,False
2013-06-15,8,False
2013-06-16,8,False
2013-06-17,14,False
2013-06-18,16,False
2013-06-19,12,False
2013-06-20,19,False
2013-06-21,16,False
2013-06-22,7,False
2013-06-23,12,False
2013-06-24,19,False
2013-06-25,18,False
2013-06-26,11,False
2013-06-27,15,False
2013-06-28,18,False
2013-06-29,9,False
