date,Amgen,isPartial
2017-10-24,68,False
2017-10-25,82,False
2017-10-26,78,False
2017-10-27,87,False
2017-10-28,30,False
2017-10-29,26,False
2017-10-30,57,False
2017-10-31,78,False
2017-11-01,79,False
2017-11-02,71,False
2017-11-03,64,False
2017-11-04,15,False
2017-11-05,21,False
2017-11-06,78,False
2017-11-07,61,False
2017-11-08,62,False
2017-11-09,60,False
2017-11-10,63,False
2017-11-11,26,False
2017-11-12,29,False
2017-11-13,61,False
2017-11-14,64,False
2017-11-15,70,False
2017-11-16,60,False
2017-11-17,50,False
2017-11-18,28,False
2017-11-19,15,False
2017-11-20,64,False
2017-11-21,67,False
2017-11-22,51,False
2017-11-23,35,False
2017-11-24,37,False
2017-11-25,22,False
2017-11-26,32,False
2017-11-27,45,False
2017-11-28,54,False
2017-11-29,68,False
2017-11-30,57,False
2017-12-01,54,False
2017-12-02,26,False
2017-12-03,27,False
2017-12-04,65,False
2017-12-05,76,False
2017-12-06,59,False
2017-12-07,68,False
2017-12-08,55,False
2017-12-09,22,False
2017-12-10,19,False
2017-12-11,62,False
2017-12-12,70,False
2017-12-13,67,False
2017-12-14,33,False
2017-12-15,64,False
2017-12-16,15,False
2017-12-17,29,False
2017-12-18,45,False
2017-12-19,54,False
2017-12-20,57,False
2017-12-21,45,False
2017-12-22,27,False
2017-12-23,19,False
2017-12-24,15,False
2017-12-25,22,False
2017-12-26,37,False
2017-12-27,52,False
2017-12-28,40,False
2017-12-29,36,False
2017-12-30,22,False
2017-12-31,13,False
2018-01-01,12,False
2018-01-02,56,False
2018-01-03,63,False
2018-01-04,67,False
2018-01-05,67,False
2018-01-06,26,False
2018-01-07,19,False
2018-01-08,56,False
2018-01-09,66,False
2018-01-10,61,False
2018-01-11,63,False
2018-01-12,60,False
2018-01-13,24,False
2018-01-14,23,False
2018-01-15,43,False
2018-01-16,72,False
2018-01-17,68,False
2018-01-18,57,False
2018-01-19,59,False
2018-01-20,24,False
2018-01-21,30,False
2018-01-22,64,False
2018-01-23,84,False
2018-01-24,53,False
2018-01-25,65,False
2018-01-26,90,False
2018-01-27,37,False
2018-01-28,23,False
2018-01-29,76,False
2018-01-30,87,False
2018-01-31,86,False
2018-02-01,98,False
2018-02-02,81,False
2018-02-03,44,False
2018-02-04,26,False
2018-02-05,76,False
2018-02-06,74,False
2018-02-07,49,False
2018-02-08,100,False
2018-02-09,84,False
2018-02-10,47,False
2018-02-11,41,False
2018-02-12,76,False
2018-02-13,69,False
