date,Amgen,isPartial
2013-12-10,29,False
2013-12-11,38,False
2013-12-12,24,False
2013-12-13,39,False
2013-12-14,14,False
2013-12-15,11,False
2013-12-16,35,False
2013-12-17,30,False
2013-12-18,42,False
2013-12-19,30,False
2013-12-20,22,False
2013-12-21,21,False
2013-12-22,12,False
2013-12-23,18,False
2013-12-24,20,False
2013-12-25,12,False
2013-12-26,18,False
2013-12-27,12,False
2013-12-28,14,False
2013-12-29,13,False
2013-12-30,13,False
2013-12-31,17,False
2014-01-01,12,False
2014-01-02,19,False
2014-01-03,25,False
2014-01-04,15,False
2014-01-05,15,False
2014-01-06,35,False
2014-01-07,33,False
2014-01-08,36,False
2014-01-09,83,False
2014-01-10,49,False
2014-01-11,28,False
2014-01-12,16,False
2014-01-13,46,False
2014-01-14,44,False
2014-01-15,32,False
2014-01-16,37,False
2014-01-17,34,False
2014-01-18,19,False
2014-01-19,19,False
2014-01-20,24,False
2014-01-21,48,False
2014-01-22,41,False
2014-01-23,49,False
2014-01-24,37,False
2014-01-25,20,False
2014-01-26,19,False
2014-01-27,42,False
2014-01-28,44,False
2014-01-29,56,False
2014-01-30,50,False
2014-01-31,44,False
2014-02-01,16,False
2014-02-02,26,False
2014-02-03,37,False
2014-02-04,47,False
2014-02-05,31,False
2014-02-06,31,False
2014-02-07,38,False
2014-02-08,16,False
2014-02-09,18,False
2014-02-10,34,False
2014-02-11,38,False
2014-02-12,40,False
2014-02-13,30,False
2014-02-14,40,False
2014-02-15,15,False
2014-02-16,20,False
2014-02-17,30,False
2014-02-18,25,False
2014-02-19,40,False
2014-02-20,37,False
2014-02-21,50,False
2014-02-22,19,False
2014-02-23,19,False
2014-02-24,32,False
2014-02-25,48,False
2014-02-26,42,False
2014-02-27,38,False
2014-02-28,40,False
2014-03-01,17,False
2014-03-02,22,False
2014-03-03,35,False
2014-03-04,44,False
2014-03-05,33,False
2014-03-06,40,False
2014-03-07,38,False
2014-03-08,20,False
2014-03-09,9,False
2014-03-10,35,False
2014-03-11,42,False
2014-03-12,30,False
2014-03-13,39,False
2014-03-14,30,False
2014-03-15,17,False
2014-03-16,17,False
