date,Amgen,isPartial
2015-08-28,32,False
2015-08-29,14,False
2015-08-30,15,False
2015-08-31,24,False
2015-09-01,26,False
2015-09-02,22,False
2015-09-03,23,False
2015-09-04,19,False
2015-09-05,5,False
2015-09-06,6,False
2015-09-07,13,False
2015-09-08,15,False
2015-09-09,28,False
2015-09-10,25,False
2015-09-11,22,False
2015-09-12,10,False
2015-09-13,10,False
2015-09-14,20,False
2015-09-15,22,False
2015-09-16,23,False
2015-09-17,25,False
2015-09-18,21,False
2015-09-19,10,False
2015-09-20,13,False
2015-09-21,17,False
2015-09-22,27,False
2015-09-23,22,False
2015-09-24,26,False
2015-09-25,25,False
2015-09-26,15,False
2015-09-27,12,False
2015-09-28,28,False
2015-09-29,27,False
2015-09-30,20,False
2015-10-01,28,False
2015-10-02,21,False
2015-10-03,11,False
2015-10-04,7,False
2015-10-05,23,False
2015-10-06,24,False
2015-10-07,25,False
2015-10-08,22,False
2015-10-09,21,False
2015-10-10,10,False
2015-10-11,10,False
2015-10-12,24,False
2015-10-13,24,False
2015-10-14,20,False
2015-10-15,23,False
2015-10-16,23,False
2015-10-17,9,False
2015-10-18,11,False
2015-10-19,29,False
2015-10-20,21,False
2015-10-21,19,False
2015-10-22,29,False
2015-10-23,24,False
2015-10-24,6,False
2015-10-25,10,False
2015-10-26,20,False
2015-10-27,32,False
2015-10-28,43,False
2015-10-29,40,False
2015-10-30,18,False
2015-10-31,9,False
2015-11-01,9,False
2015-11-02,24,False
2015-11-03,28,False
2015-11-04,20,False
2015-11-05,25,False
2015-11-06,22,False
2015-11-07,15,False
2015-11-08,7,False
2015-11-09,21,False
2015-11-10,29,False
2015-11-11,17,False
2015-11-12,26,False
2015-11-13,24,False
2015-11-14,5,False
2015-11-15,8,False
2015-11-16,23,False
2015-11-17,25,False
2015-11-18,30,False
2015-11-19,24,False
2015-11-20,16,False
2015-11-21,10,False
2015-11-22,12,False
2015-11-23,20,False
2015-11-24,25,False
2015-11-25,19,False
2015-11-26,13,False
2015-11-27,14,False
2015-11-28,7,False
2015-11-29,7,False
2015-11-30,19,False
2015-12-01,23,False
2015-12-02,17,False
2015-12-03,21,False
2015-12-04,25,False
2015-12-05,7,False
2015-12-06,9,False
2015-12-07,21,False
2015-12-08,22,False
2015-12-09,19,False
2015-12-10,21,False
2015-12-11,19,False
2015-12-12,10,False
2015-12-13,6,False
2015-12-14,18,False
2015-12-15,31,False
2015-12-16,24,False
2015-12-17,21,False
2015-12-18,18,False
2015-12-19,6,False
2015-12-20,8,False
2015-12-21,13,False
2015-12-22,19,False
2015-12-23,17,False
2015-12-24,13,False
2015-12-25,6,False
2015-12-26,6,False
