date,Amgen,isPartial
2012-06-28,11,False
2012-06-29,11,False
2012-06-30,7,False
2012-07-01,4,False
2012-07-02,15,False
2012-07-03,16,False
2012-07-04,9,False
2012-07-05,10,False
2012-07-06,13,False
2012-07-07,8,False
2012-07-08,5,False
2012-07-09,17,False
2012-07-10,18,False
2012-07-11,18,False
2012-07-12,17,False
2012-07-13,20,False
2012-07-14,3,False
2012-07-15,5,False
2012-07-16,16,False
2012-07-17,15,False
2012-07-18,18,False
2012-07-19,19,False
2012-07-20,16,False
2012-07-21,7,False
2012-07-22,8,False
2012-07-23,17,False
2012-07-24,16,False
2012-07-25,11,False
2012-07-26,17,False
2012-07-27,16,False
2012-07-28,5,False
2012-07-29,6,False
2012-07-30,16,False
2012-07-31,18,False
2012-08-01,14,False
2012-08-02,13,False
2012-08-03,13,False
2012-08-04,10,False
2012-08-05,12,False
2012-08-06,13,False
2012-08-07,15,False
2012-08-08,13,False
2012-08-09,18,False
2012-08-10,13,False
2012-08-11,6,False
2012-08-12,11,False
2012-08-13,17,False
2012-08-14,15,False
2012-08-15,10,False
2012-08-16,13,False
2012-08-17,13,False
2012-08-18,6,False
2012-08-19,4,False
2012-08-20,14,False
2012-08-21,12,False
2012-08-22,16,False
2012-08-23,10,False
2012-08-24,12,False
2012-08-25,6,False
2012-08-26,5,False
2012-08-27,20,False
2012-08-28,16,False
2012-08-29,19,False
2012-08-30,15,False
2012-08-31,10,False
2012-09-01,6,False
2012-09-02,7,False
2012-09-03,11,False
2012-09-04,14,False
2012-09-05,13,False
2012-09-06,14,False
2012-09-07,11,False
2012-09-08,8,False
2012-09-09,9,False
2012-09-10,17,False
2012-09-11,13,False
2012-09-12,16,False
2012-09-13,19,False
2012-09-14,10,False
2012-09-15,12,False
2012-09-16,12,False
2012-09-17,14,False
2012-09-18,15,False
2012-09-19,11,False
2012-09-20,15,False
2012-09-21,10,False
2012-09-22,10,False
2012-09-23,5,False
2012-09-24,12,False
2012-09-25,16,False
2012-09-26,17,False
2012-09-27,12,False
2012-09-28,9,False
2012-09-29,8,False
2012-09-30,4,False
2012-10-01,13,False
2012-10-02,15,False
2012-10-03,16,False
2012-10-04,13,False
2012-10-05,13,False
2012-10-06,7,False
2012-10-07,6,False
2012-10-08,13,False
2012-10-09,15,False
2012-10-10,13,False
2012-10-11,13,False
2012-10-12,11,False
