date,PACCAR,isPartial
2012-09-03,49,False
2012-09-04,58,False
2012-09-05,21,False
2012-09-06,70,False
2012-09-07,23,False
2012-09-08,13,False
2012-09-09,26,False
2012-09-10,57,False
2012-09-11,36,False
2012-09-12,52,False
2012-09-13,53,False
2012-09-14,60,False
2012-09-15,25,False
2012-09-16,25,False
2012-09-17,36,False
2012-09-18,82,False
2012-09-19,42,False
2012-09-20,42,False
2012-09-21,60,False
2012-09-22,44,False
2012-09-23,25,False
2012-09-24,66,False
2012-09-25,31,False
2012-09-26,72,False
2012-09-27,26,False
2012-09-28,49,False
2012-09-29,19,False
2012-09-30,6,False
2012-10-01,41,False
2012-10-02,82,False
2012-10-03,72,False
2012-10-04,83,False
2012-10-05,42,False
2012-10-06,6,False
2012-10-07,0,False
2012-10-08,25,False
2012-10-09,74,False
2012-10-10,30,False
2012-10-11,71,False
2012-10-12,37,False
