date,PACCAR,isPartial
2015-09-04,62,False
2015-09-05,22,False
2015-09-06,31,False
2015-09-07,46,False
2015-09-08,47,False
2015-09-09,51,False
2015-09-10,33,False
2015-09-11,27,False
2015-09-12,13,False
2015-09-13,34,False
2015-09-14,61,False
2015-09-15,64,False
2015-09-16,43,False
2015-09-17,36,False
2015-09-18,45,False
2015-09-19,30,False
2015-09-20,21,False
2015-09-21,57,False
2015-09-22,54,False
2015-09-23,58,False
2015-09-24,52,False
2015-09-25,53,False
2015-09-26,26,False
2015-09-27,42,False
2015-09-28,68,False
2015-09-29,57,False
2015-09-30,57,False
2015-10-01,40,False
2015-10-02,75,False
2015-10-03,34,False
2015-10-04,12,False
2015-10-05,36,False
2015-10-06,53,False
2015-10-07,50,False
2015-10-08,61,False
2015-10-09,60,False
2015-10-10,38,False
2015-10-11,59,False
2015-10-12,78,False
2015-10-13,46,False
2015-10-14,53,False
2015-10-15,86,False
2015-10-16,74,False
2015-10-17,42,False
2015-10-18,41,False
2015-10-19,35,False
2015-10-20,52,False
2015-10-21,66,False
2015-10-22,75,False
2015-10-23,37,False
2015-10-24,25,False
2015-10-25,36,False
2015-10-26,74,False
2015-10-27,80,False
2015-10-28,89,False
2015-10-29,61,False
2015-10-30,45,False
2015-10-31,22,False
2015-11-01,25,False
2015-11-02,53,False
2015-11-03,62,False
2015-11-04,32,False
2015-11-05,50,False
2015-11-06,51,False
2015-11-07,33,False
2015-11-08,24,False
2015-11-09,35,False
2015-11-10,43,False
2015-11-11,40,False
2015-11-12,40,False
2015-11-13,34,False
2015-11-14,33,False
2015-11-15,24,False
2015-11-16,39,False
2015-11-17,56,False
2015-11-18,57,False
2015-11-19,89,False
2015-11-20,66,False
2015-11-21,37,False
2015-11-22,32,False
2015-11-23,57,False
2015-11-24,35,False
2015-11-25,50,False
2015-11-26,22,False
2015-11-27,30,False
2015-11-28,16,False
2015-11-29,12,False
2015-11-30,69,False
2015-12-01,73,False
2015-12-02,42,False
2015-12-03,46,False
2015-12-04,63,False
2015-12-05,21,False
2015-12-06,53,False
2015-12-07,49,False
2015-12-08,57,False
2015-12-09,39,False
2015-12-10,57,False
2015-12-11,67,False
2015-12-12,49,False
2015-12-13,33,False
2015-12-14,28,False
2015-12-15,47,False
2015-12-16,100,False
2015-12-17,60,False
2015-12-18,39,False
2015-12-19,31,False
2015-12-20,34,False
2015-12-21,37,False
2015-12-22,53,False
2015-12-23,36,False
2015-12-24,31,False
2015-12-25,39,False
2015-12-26,22,False
