date,PACCAR,isPartial
2012-11-28,68,False
2012-11-29,78,False
2012-11-30,51,False
2012-12-01,46,False
2012-12-02,35,False
2012-12-03,43,False
2012-12-04,43,False
2012-12-05,53,False
2012-12-06,80,False
2012-12-07,41,False
2012-12-08,35,False
2012-12-09,34,False
2012-12-10,86,False
2012-12-11,25,False
2012-12-12,39,False
2012-12-13,25,False
2012-12-14,20,False
2012-12-15,17,False
2012-12-16,46,False
2012-12-17,43,False
2012-12-18,40,False
2012-12-19,45,False
2012-12-20,40,False
2012-12-21,48,False
2012-12-22,12,False
2012-12-23,19,False
2012-12-24,31,False
2012-12-25,39,False
2012-12-26,22,False
2012-12-27,26,False
2012-12-28,32,False
2012-12-29,18,False
2012-12-30,24,False
2012-12-31,18,False
2013-01-01,32,False
2013-01-02,45,False
2013-01-03,49,False
2013-01-04,40,False
2013-01-05,34,False
2013-01-06,45,False
2013-01-07,33,False
2013-01-08,66,False
2013-01-09,37,False
2013-01-10,52,False
2013-01-11,43,False
2013-01-12,11,False
2013-01-13,27,False
2013-01-14,42,False
2013-01-15,55,False
2013-01-16,74,False
2013-01-17,66,False
2013-01-18,53,False
2013-01-19,22,False
2013-01-20,27,False
2013-01-21,77,False
2013-01-22,78,False
2013-01-23,64,False
2013-01-24,65,False
2013-01-25,43,False
2013-01-26,16,False
2013-01-27,38,False
2013-01-28,23,False
2013-01-29,41,False
2013-01-30,55,False
2013-01-31,65,False
2013-02-01,58,False
2013-02-02,49,False
2013-02-03,37,False
2013-02-04,50,False
2013-02-05,55,False
2013-02-06,65,False
2013-02-07,60,False
2013-02-08,53,False
2013-02-09,28,False
2013-02-10,17,False
2013-02-11,47,False
2013-02-12,53,False
2013-02-13,47,False
2013-02-14,62,False
2013-02-15,53,False
2013-02-16,27,False
2013-02-17,22,False
2013-02-18,14,False
2013-02-19,68,False
