date,PACCAR,isPartial
2017-01-12,65,False
2017-01-13,56,False
2017-01-14,38,False
2017-01-15,33,False
2017-01-16,61,False
2017-01-17,60,False
2017-01-18,60,False
2017-01-19,57,False
2017-01-20,59,False
2017-01-21,35,False
2017-01-22,31,False
2017-01-23,61,False
2017-01-24,50,False
2017-01-25,69,False
2017-01-26,58,False
2017-01-27,50,False
2017-01-28,38,False
2017-01-29,33,False
2017-01-30,43,False
2017-01-31,60,False
2017-02-01,58,False
2017-02-02,76,False
2017-02-03,51,False
2017-02-04,39,False
2017-02-05,32,False
2017-02-06,55,False
2017-02-07,56,False
2017-02-08,73,False
2017-02-09,78,False
2017-02-10,54,False
2017-02-11,46,False
2017-02-12,33,False
2017-02-13,46,False
2017-02-14,59,False
2017-02-15,65,False
2017-02-16,61,False
2017-02-17,55,False
2017-02-18,31,False
2017-02-19,37,False
2017-02-20,48,False
2017-02-21,60,False
2017-02-22,73,False
2017-02-23,70,False
2017-02-24,55,False
2017-02-25,33,False
2017-02-26,22,False
2017-02-27,53,False
2017-02-28,67,False
2017-03-01,72,False
2017-03-02,63,False
2017-03-03,53,False
2017-03-04,32,False
2017-03-05,28,False
2017-03-06,39,False
2017-03-07,64,False
2017-03-08,53,False
2017-03-09,42,False
2017-03-10,54,False
2017-03-11,46,False
2017-03-12,36,False
2017-03-13,59,False
2017-03-14,47,False
2017-03-15,65,False
2017-03-16,56,False
2017-03-17,50,False
2017-03-18,42,False
2017-03-19,32,False
2017-03-20,67,False
2017-03-21,60,False
2017-03-22,70,False
2017-03-23,60,False
2017-03-24,61,False
2017-03-25,43,False
2017-03-26,22,False
2017-03-27,57,False
2017-03-28,46,False
2017-03-29,58,False
2017-03-30,49,False
2017-03-31,68,False
2017-04-01,28,False
2017-04-02,35,False
2017-04-03,44,False
2017-04-04,72,False
2017-04-05,48,False
2017-04-06,58,False
2017-04-07,70,False
2017-04-08,48,False
2017-04-09,37,False
2017-04-10,53,False
2017-04-11,60,False
2017-04-12,60,False
2017-04-13,56,False
2017-04-14,44,False
2017-04-15,42,False
2017-04-16,30,False
2017-04-17,37,False
2017-04-18,61,False
2017-04-19,57,False
2017-04-20,71,False
2017-04-21,53,False
2017-04-22,48,False
2017-04-23,29,False
2017-04-24,46,False
2017-04-25,59,False
2017-04-26,77,False
2017-04-27,64,False
2017-04-28,65,False
2017-04-29,45,False
2017-04-30,43,False
2017-05-01,46,False
2017-05-02,65,False
2017-05-03,44,False
2017-05-04,70,False
2017-05-05,50,False
2017-05-06,45,False
2017-05-07,38,False
2017-05-08,65,False
2017-05-09,57,False
2017-05-10,60,False
2017-05-11,55,False
2017-05-12,47,False
2017-05-13,32,False
2017-05-14,21,False
2017-05-15,32,False
2017-05-16,46,False
2017-05-17,44,False
2017-05-18,67,False
2017-05-19,54,False
2017-05-20,36,False
2017-05-21,24,False
2017-05-22,55,False
2017-05-23,58,False
2017-05-24,65,False
2017-05-25,61,False
2017-05-26,38,False
2017-05-27,23,False
2017-05-28,25,False
2017-05-29,30,False
