date,PACCAR,isPartial
2011-04-28,12,False
2011-04-29,32,False
2011-04-30,23,False
2011-05-01,38,False
2011-05-02,36,False
2011-05-03,59,False
2011-05-04,60,False
2011-05-05,61,False
2011-05-06,83,False
2011-05-07,31,False
2011-05-08,15,False
2011-05-09,59,False
2011-05-10,100,False
2011-05-11,59,False
2011-05-12,53,False
2011-05-13,57,False
2011-05-14,30,False
2011-05-15,36,False
2011-05-16,58,False
2011-05-17,82,False
2011-05-18,53,False
2011-05-19,36,False
2011-05-20,51,False
2011-05-21,31,False
2011-05-22,15,False
2011-05-23,47,False
2011-05-24,24,False
2011-05-25,35,False
2011-05-26,48,False
2011-05-27,44,False
2011-05-28,46,False
2011-05-29,15,False
2011-05-30,44,False
2011-05-31,70,False
2011-06-01,42,False
2011-06-02,62,False
2011-06-03,51,False
2011-06-04,31,False
2011-06-05,22,False
2011-06-06,18,False
2011-06-07,41,False
2011-06-08,65,False
2011-06-09,59,False
2011-06-10,37,False
2011-06-11,8,False
2011-06-12,30,False
2011-06-13,36,False
2011-06-14,75,False
2011-06-15,58,False
2011-06-16,54,False
2011-06-17,62,False
2011-06-18,30,False
2011-06-19,38,False
2011-06-20,35,False
2011-06-21,17,False
2011-06-22,53,False
2011-06-23,37,False
2011-06-24,64,False
2011-06-25,15,False
2011-06-26,15,False
2011-06-27,35,False
2011-06-28,23,False
2011-06-29,36,False
2011-06-30,12,False
2011-07-01,13,False
2011-07-02,70,False
2011-07-03,23,False
2011-07-04,25,False
2011-07-05,30,False
2011-07-06,47,False
2011-07-07,30,False
2011-07-08,32,False
2011-07-09,15,False
2011-07-10,39,False
2011-07-11,60,False
2011-07-12,71,False
2011-07-13,54,False
2011-07-14,36,False
2011-07-15,64,False
2011-07-16,39,False
2011-07-17,0,False
2011-07-18,65,False
2011-07-19,47,False
2011-07-20,53,False
2011-07-21,60,False
2011-07-22,56,False
2011-07-23,22,False
2011-07-24,23,False
2011-07-25,70,False
2011-07-26,41,False
2011-07-27,42,False
2011-07-28,24,False
2011-07-29,13,False
2011-07-30,38,False
2011-07-31,8,False
2011-08-01,60,False
2011-08-02,60,False
2011-08-03,47,False
2011-08-04,42,False
2011-08-05,25,False
2011-08-06,15,False
2011-08-07,22,False
2011-08-08,34,False
2011-08-09,63,False
2011-08-10,41,False
2011-08-11,71,False
2011-08-12,50,False
2011-08-13,8,False
2011-08-14,7,False
2011-08-15,37,False
2011-08-16,52,False
2011-08-17,54,False
2011-08-18,59,False
2011-08-19,55,False
2011-08-20,29,False
2011-08-21,22,False
2011-08-22,28,False
2011-08-23,17,False
2011-08-24,51,False
2011-08-25,29,False
2011-08-26,60,False
2011-08-27,14,False
2011-08-28,21,False
2011-08-29,23,False
2011-08-30,57,False
2011-08-31,63,False
2011-09-01,75,False
2011-09-02,71,False
2011-09-03,42,False
2011-09-04,41,False
2011-09-05,45,False
2011-09-06,49,False
2011-09-07,39,False
2011-09-08,44,False
2011-09-09,34,False
2011-09-10,21,False
2011-09-11,33,False
2011-09-12,11,False
2011-09-13,70,False
2011-09-14,43,False
2011-09-15,56,False
2011-09-16,58,False
2011-09-17,27,False
2011-09-18,33,False
