date,PACCAR,isPartial
2018-02-06,62,False
2018-02-07,86,False
2018-02-08,85,False
2018-02-09,54,False
2018-02-10,46,False
2018-02-11,39,False
2018-02-12,75,False
2018-02-13,53,False
2018-02-14,78,False
2018-02-15,75,False
2018-02-16,69,False
2018-02-17,15,False
2018-02-18,33,False
2018-02-19,42,False
2018-02-20,55,False
2018-02-21,49,False
2018-02-22,64,False
2018-02-23,60,False
2018-02-24,45,False
2018-02-25,29,False
2018-02-26,44,False
2018-02-27,73,False
2018-02-28,64,False
2018-03-01,71,False
2018-03-02,46,False
2018-03-03,27,False
2018-03-04,23,False
2018-03-05,48,False
2018-03-06,51,False
2018-03-07,49,False
2018-03-08,71,False
2018-03-09,33,False
2018-03-10,24,False
2018-03-11,29,False
2018-03-12,72,False
2018-03-13,62,False
2018-03-14,43,False
2018-03-15,58,False
2018-03-16,73,False
2018-03-17,60,False
2018-03-18,20,False
2018-03-19,76,False
2018-03-20,57,False
2018-03-21,63,False
2018-03-22,74,False
2018-03-23,57,False
2018-03-24,31,False
2018-03-25,36,False
2018-03-26,66,False
2018-03-27,58,False
2018-03-28,78,False
2018-03-29,58,False
2018-03-30,29,False
2018-03-31,31,False
2018-04-01,19,False
2018-04-02,39,False
2018-04-03,57,False
2018-04-04,59,False
2018-04-05,45,False
2018-04-06,64,False
2018-04-07,21,False
2018-04-08,9,False
2018-04-09,47,False
2018-04-10,57,False
2018-04-11,72,False
2018-04-12,57,False
2018-04-13,49,False
2018-04-14,24,False
2018-04-15,24,False
2018-04-16,46,False
2018-04-17,70,False
2018-04-18,45,False
2018-04-19,59,False
2018-04-20,70,False
2018-04-21,28,False
2018-04-22,36,False
2018-04-23,56,False
2018-04-24,100,False
2018-04-25,65,False
2018-04-26,53,False
2018-04-27,56,False
2018-04-28,34,False
2018-04-29,28,False
2018-04-30,70,False
2018-05-01,61,False
2018-05-02,49,False
2018-05-03,40,False
2018-05-04,79,False
2018-05-05,21,False
2018-05-06,21,False
2018-05-07,68,False
2018-05-08,60,False
2018-05-09,44,False
2018-05-10,66,False
2018-05-11,46,False
2018-05-12,22,False
2018-05-13,21,False
2018-05-14,55,False
2018-05-15,55,False
2018-05-16,52,False
2018-05-17,82,False
2018-05-18,41,False
2018-05-19,33,False
2018-05-20,22,False
2018-05-21,59,False
2018-05-22,55,False
2018-05-23,58,False
2018-05-24,51,False
2018-05-25,33,False
2018-05-26,12,False
2018-05-27,28,False
2018-05-28,46,False
2018-05-29,52,False
2018-05-30,21,False
2018-05-31,54,False
2018-06-01,66,False
2018-06-02,43,False
2018-06-03,25,False
2018-06-04,50,False
2018-06-05,50,False
2018-06-06,47,False
2018-06-07,58,False
2018-06-08,50,False
2018-06-09,25,False
2018-06-10,31,False
2018-06-11,46,False
2018-06-12,44,False
2018-06-13,54,False
2018-06-14,57,False
2018-06-15,47,False
2018-06-16,15,False
2018-06-17,30,False
2018-06-18,68,False
2018-06-19,49,False
2018-06-20,52,False
2018-06-21,58,False
2018-06-22,71,False
2018-06-23,39,False
