date,PACCAR,isPartial
2014-04-30,42,False
2014-05-01,32,False
2014-05-02,37,False
2014-05-03,13,False
2014-05-04,23,False
2014-05-05,21,False
2014-05-06,26,False
2014-05-07,27,False
2014-05-08,31,False
2014-05-09,25,False
2014-05-10,9,False
2014-05-11,9,False
2014-05-12,26,False
2014-05-13,35,False
2014-05-14,32,False
2014-05-15,20,False
2014-05-16,17,False
2014-05-17,14,False
2014-05-18,17,False
2014-05-19,26,False
2014-05-20,24,False
2014-05-21,24,False
2014-05-22,29,False
2014-05-23,27,False
2014-05-24,19,False
2014-05-25,13,False
2014-05-26,20,False
2014-05-27,33,False
2014-05-28,27,False
2014-05-29,21,False
2014-05-30,22,False
2014-05-31,21,False
2014-06-01,10,False
2014-06-02,32,False
2014-06-03,36,False
2014-06-04,31,False
2014-06-05,28,False
2014-06-06,34,False
2014-06-07,18,False
2014-06-08,11,False
2014-06-09,23,False
2014-06-10,30,False
2014-06-11,27,False
2014-06-12,21,False
2014-06-13,21,False
2014-06-14,9,False
2014-06-15,18,False
2014-06-16,32,False
2014-06-17,28,False
2014-06-18,26,False
2014-06-19,38,False
2014-06-20,34,False
2014-06-21,18,False
2014-06-22,5,False
2014-06-23,27,False
2014-06-24,20,False
2014-06-25,28,False
2014-06-26,35,False
2014-06-27,21,False
2014-06-28,20,False
2014-06-29,6,False
2014-06-30,34,False
2014-07-01,31,False
2014-07-02,20,False
2014-07-03,100,False
2014-07-04,50,False
2014-07-05,20,False
2014-07-06,29,False
2014-07-07,68,False
2014-07-08,36,False
2014-07-09,54,False
2014-07-10,29,False
2014-07-11,30,False
2014-07-12,17,False
2014-07-13,12,False
2014-07-14,30,False
2014-07-15,27,False
2014-07-16,32,False
2014-07-17,24,False
2014-07-18,30,False
2014-07-19,9,False
2014-07-20,18,False
2014-07-21,24,False
2014-07-22,25,False
2014-07-23,32,False
2014-07-24,42,False
