date,value
2017-07-24,77.54104225042707
2017-07-25,73.6639901379057
2017-07-26,72.37163943373194
2017-07-27,76.24869154625328
2017-07-28,81.41809436294842
2017-07-29,99.5110042213814
2017-07-30,102.09570562972898
2017-07-31,82.71044506712221
2017-08-01,81.41809436294842
2017-08-02,81.41809436294842
2017-08-03,85.29514647546978
2017-08-04,86.58749717964355
2017-08-05,103.38805633390275
2017-08-06,105.97275774225031
2017-08-07,87.87984788381735
2017-08-08,77.54104225042707
2017-08-09,74.9563408420795
2017-08-10,72.37163943373194
2017-08-11,78.83339295460084
2017-08-12,95.63395210886006
2017-08-13,102.09570562972898
2017-08-14,82.71044506712221
2017-08-15,84.002795771296
2017-08-16,77.54104225042707
2017-08-17,71.07928872955814
2017-08-18,77.54104225042707
2017-08-19,94.34160140468627
