date,Cintas,isPartial
2017-05-10,76,False
2017-05-11,93,False
2017-05-12,86,False
2017-05-13,56,False
2017-05-14,58,False
2017-05-15,71,False
2017-05-16,77,False
2017-05-17,81,False
2017-05-18,80,False
2017-05-19,63,False
2017-05-20,60,False
2017-05-21,56,False
2017-05-22,88,False
2017-05-23,87,False
2017-05-24,80,False
2017-05-25,79,False
2017-05-26,88,False
2017-05-27,51,False
2017-05-28,53,False
2017-05-29,60,False
2017-05-30,88,False
2017-05-31,84,False
2017-06-01,86,False
2017-06-02,75,False
2017-06-03,53,False
2017-06-04,52,False
2017-06-05,77,False
2017-06-06,71,False
2017-06-07,86,False
2017-06-08,84,False
2017-06-09,76,False
2017-06-10,57,False
2017-06-11,56,False
2017-06-12,67,False
2017-06-13,73,False
2017-06-14,77,False
2017-06-15,70,False
2017-06-16,76,False
2017-06-17,49,False
2017-06-18,54,False
2017-06-19,65,False
2017-06-20,75,False
2017-06-21,74,False
2017-06-22,82,False
2017-06-23,82,False
2017-06-24,49,False
2017-06-25,60,False
2017-06-26,76,False
2017-06-27,100,False
2017-06-28,76,False
2017-06-29,76,False
2017-06-30,87,False
2017-07-01,57,False
2017-07-02,47,False
2017-07-03,63,False
2017-07-04,58,False
2017-07-05,77,False
2017-07-06,86,False
2017-07-07,90,False
2017-07-08,59,False
2017-07-09,50,False
2017-07-10,80,False
2017-07-11,76,False
2017-07-12,69,False
2017-07-13,80,False
2017-07-14,69,False
2017-07-15,65,False
2017-07-16,39,False
2017-07-17,84,False
2017-07-18,80,False
2017-07-19,84,False
2017-07-20,72,False
2017-07-21,78,False
2017-07-22,56,False
2017-07-23,55,False
2017-07-24,70,False
2017-07-25,78,False
2017-07-26,92,False
2017-07-27,85,False
2017-07-28,82,False
2017-07-29,68,False
2017-07-30,55,False
2017-07-31,80,False
2017-08-01,81,False
2017-08-02,83,False
2017-08-03,93,False
2017-08-04,78,False
2017-08-05,57,False
2017-08-06,55,False
2017-08-07,82,False
2017-08-08,76,False
2017-08-09,86,False
2017-08-10,83,False
2017-08-11,100,False
2017-08-12,59,False
2017-08-13,56,False
2017-08-14,82,False
2017-08-15,88,False
2017-08-16,98,False
2017-08-17,79,False
2017-08-18,86,False
2017-08-19,52,False
2017-08-20,55,False
2017-08-21,75,False
2017-08-22,82,False
2017-08-23,76,False
2017-08-24,79,False
2017-08-25,79,False
2017-08-26,61,False
2017-08-27,63,False
2017-08-28,82,False
2017-08-29,84,False
2017-08-30,94,False
2017-08-31,84,False
2017-09-01,82,False
2017-09-02,57,False
2017-09-03,46,False
2017-09-04,81,False
2017-09-05,74,False
2017-09-06,86,False
2017-09-07,75,False
2017-09-08,74,False
2017-09-09,52,False
2017-09-10,43,False
2017-09-11,69,False
2017-09-12,77,False
2017-09-13,86,False
2017-09-14,81,False
2017-09-15,66,False
2017-09-16,57,False
2017-09-17,58,False
2017-09-18,89,False
2017-09-19,63,False
2017-09-20,88,False
2017-09-21,87,False
2017-09-22,77,False
2017-09-23,52,False
2017-09-24,57,False
2017-09-25,70,False
2017-09-26,93,False
2017-09-27,74,False
2017-09-28,84,False
2017-09-29,81,False
2017-09-30,59,False
2017-10-01,48,False
2017-10-02,74,False
2017-10-03,88,False
2017-10-04,81,False
2017-10-05,90,False
2017-10-06,79,False
