date,Cintas,isPartial
2015-04-26,67,False
2015-04-27,77,False
2015-04-28,87,False
2015-04-29,84,False
2015-04-30,73,False
2015-05-01,69,False
2015-05-02,55,False
2015-05-03,45,False
2015-05-04,82,False
2015-05-05,77,False
2015-05-06,85,False
2015-05-07,80,False
2015-05-08,74,False
2015-05-09,59,False
2015-05-10,54,False
2015-05-11,80,False
2015-05-12,86,False
2015-05-13,85,False
2015-05-14,75,False
2015-05-15,84,False
2015-05-16,59,False
2015-05-17,54,False
2015-05-18,74,False
2015-05-19,88,False
2015-05-20,75,False
2015-05-21,78,False
2015-05-22,80,False
2015-05-23,58,False
2015-05-24,51,False
2015-05-25,57,False
2015-05-26,90,False
2015-05-27,82,False
2015-05-28,73,False
2015-05-29,85,False
2015-05-30,62,False
2015-05-31,71,False
2015-06-01,67,False
2015-06-02,73,False
2015-06-03,80,False
2015-06-04,88,False
2015-06-05,90,False
2015-06-06,61,False
2015-06-07,58,False
2015-06-08,80,False
2015-06-09,88,False
2015-06-10,86,False
2015-06-11,87,False
2015-06-12,72,False
2015-06-13,65,False
2015-06-14,52,False
2015-06-15,74,False
2015-06-16,87,False
2015-06-17,80,False
2015-06-18,91,False
2015-06-19,68,False
2015-06-20,61,False
2015-06-21,63,False
2015-06-22,80,False
2015-06-23,93,False
2015-06-24,82,False
2015-06-25,82,False
2015-06-26,76,False
2015-06-27,49,False
2015-06-28,52,False
2015-06-29,66,False
2015-06-30,84,False
2015-07-01,74,False
2015-07-02,69,False
2015-07-03,73,False
2015-07-04,54,False
2015-07-05,49,False
2015-07-06,73,False
2015-07-07,90,False
2015-07-08,77,False
2015-07-09,79,False
2015-07-10,79,False
2015-07-11,56,False
2015-07-12,55,False
2015-07-13,94,False
2015-07-14,100,False
2015-07-15,79,False
2015-07-16,100,False
2015-07-17,77,False
2015-07-18,47,False
2015-07-19,52,False
2015-07-20,71,False
2015-07-21,91,False
2015-07-22,93,False
2015-07-23,76,False
2015-07-24,76,False
2015-07-25,49,False
2015-07-26,41,False
2015-07-27,68,False
2015-07-28,79,False
2015-07-29,79,False
2015-07-30,78,False
2015-07-31,76,False
2015-08-01,70,False
2015-08-02,52,False
2015-08-03,78,False
2015-08-04,75,False
2015-08-05,80,False
2015-08-06,70,False
2015-08-07,71,False
2015-08-08,64,False
2015-08-09,49,False
2015-08-10,86,False
2015-08-11,94,False
2015-08-12,88,False
2015-08-13,83,False
2015-08-14,69,False
2015-08-15,57,False
2015-08-16,54,False
2015-08-17,76,False
2015-08-18,87,False
