date,Cintas,isPartial
2011-06-11,34,False
2011-06-12,48,False
2011-06-13,85,False
2011-06-14,85,False
2011-06-15,77,False
2011-06-16,71,False
2011-06-17,59,False
2011-06-18,29,False
2011-06-19,43,False
2011-06-20,70,False
2011-06-21,77,False
2011-06-22,64,False
2011-06-23,61,False
2011-06-24,50,False
2011-06-25,36,False
2011-06-26,44,False
2011-06-27,67,False
2011-06-28,84,False
2011-06-29,54,False
2011-06-30,64,False
2011-07-01,54,False
2011-07-02,34,False
2011-07-03,46,False
2011-07-04,45,False
2011-07-05,53,False
2011-07-06,75,False
2011-07-07,64,False
2011-07-08,56,False
2011-07-09,33,False
2011-07-10,53,False
2011-07-11,74,False
2011-07-12,64,False
2011-07-13,68,False
2011-07-14,72,False
2011-07-15,65,False
2011-07-16,44,False
2011-07-17,30,False
2011-07-18,60,False
2011-07-19,86,False
2011-07-20,65,False
2011-07-21,69,False
2011-07-22,74,False
2011-07-23,34,False
2011-07-24,37,False
2011-07-25,64,False
2011-07-26,78,False
2011-07-27,59,False
2011-07-28,73,False
2011-07-29,72,False
2011-07-30,45,False
2011-07-31,50,False
2011-08-01,78,False
2011-08-02,66,False
2011-08-03,93,False
2011-08-04,85,False
2011-08-05,73,False
2011-08-06,56,False
2011-08-07,70,False
2011-08-08,80,False
2011-08-09,56,False
2011-08-10,79,False
2011-08-11,72,False
2011-08-12,77,False
2011-08-13,62,False
2011-08-14,32,False
2011-08-15,64,False
2011-08-16,85,False
2011-08-17,77,False
2011-08-18,73,False
2011-08-19,53,False
2011-08-20,50,False
2011-08-21,47,False
2011-08-22,63,False
2011-08-23,68,False
2011-08-24,60,False
2011-08-25,76,False
2011-08-26,55,False
2011-08-27,59,False
2011-08-28,39,False
2011-08-29,61,False
2011-08-30,82,False
2011-08-31,79,False
2011-09-01,90,False
2011-09-02,52,False
2011-09-03,47,False
2011-09-04,61,False
2011-09-05,63,False
2011-09-06,72,False
2011-09-07,84,False
2011-09-08,68,False
2011-09-09,86,False
2011-09-10,47,False
2011-09-11,55,False
2011-09-12,78,False
2011-09-13,100,False
2011-09-14,63,False
2011-09-15,82,False
2011-09-16,51,False
2011-09-17,58,False
2011-09-18,43,False
