date,Cintas,isPartial
2014-10-02,91,False
2014-10-03,79,False
2014-10-04,60,False
2014-10-05,57,False
2014-10-06,80,False
2014-10-07,88,False
2014-10-08,87,False
2014-10-09,73,False
2014-10-10,65,False
2014-10-11,53,False
2014-10-12,56,False
2014-10-13,72,False
2014-10-14,82,False
2014-10-15,100,False
2014-10-16,89,False
2014-10-17,77,False
2014-10-18,52,False
2014-10-19,57,False
2014-10-20,81,False
2014-10-21,81,False
2014-10-22,81,False
2014-10-23,87,False
2014-10-24,73,False
2014-10-25,56,False
2014-10-26,41,False
2014-10-27,69,False
2014-10-28,79,False
2014-10-29,79,False
2014-10-30,75,False
2014-10-31,60,False
2014-11-01,57,False
2014-11-02,68,False
2014-11-03,66,False
2014-11-04,71,False
2014-11-05,66,False
2014-11-06,87,False
2014-11-07,74,False
2014-11-08,48,False
2014-11-09,60,False
2014-11-10,70,False
2014-11-11,80,False
2014-11-12,91,False
2014-11-13,80,False
2014-11-14,82,False
2014-11-15,52,False
2014-11-16,61,False
2014-11-17,73,False
2014-11-18,86,False
2014-11-19,81,False
2014-11-20,80,False
2014-11-21,84,False
2014-11-22,55,False
2014-11-23,54,False
2014-11-24,76,False
2014-11-25,84,False
2014-11-26,80,False
2014-11-27,59,False
2014-11-28,63,False
2014-11-29,52,False
2014-11-30,58,False
2014-12-01,65,False
