date,Cintas,isPartial
2012-07-27,79,False
2012-07-28,46,False
2012-07-29,59,False
2012-07-30,51,False
2012-07-31,75,False
2012-08-01,80,False
2012-08-02,65,False
2012-08-03,89,False
2012-08-04,59,False
2012-08-05,61,False
2012-08-06,77,False
2012-08-07,74,False
2012-08-08,82,False
2012-08-09,71,False
2012-08-10,81,False
2012-08-11,55,False
2012-08-12,48,False
2012-08-13,62,False
2012-08-14,82,False
2012-08-15,85,False
2012-08-16,75,False
2012-08-17,60,False
2012-08-18,46,False
2012-08-19,45,False
2012-08-20,60,False
2012-08-21,80,False
2012-08-22,88,False
2012-08-23,82,False
2012-08-24,83,False
2012-08-25,57,False
2012-08-26,45,False
2012-08-27,82,False
2012-08-28,64,False
2012-08-29,84,False
2012-08-30,81,False
2012-08-31,66,False
2012-09-01,40,False
2012-09-02,48,False
2012-09-03,64,False
2012-09-04,78,False
2012-09-05,83,False
2012-09-06,88,False
2012-09-07,67,False
2012-09-08,42,False
2012-09-09,61,False
2012-09-10,89,False
2012-09-11,94,False
2012-09-12,83,False
2012-09-13,76,False
2012-09-14,73,False
2012-09-15,51,False
2012-09-16,50,False
2012-09-17,80,False
2012-09-18,80,False
2012-09-19,67,False
2012-09-20,85,False
2012-09-21,74,False
2012-09-22,58,False
2012-09-23,54,False
2012-09-24,76,False
2012-09-25,82,False
2012-09-26,100,False
2012-09-27,72,False
2012-09-28,79,False
2012-09-29,52,False
2012-09-30,41,False
2012-10-01,71,False
2012-10-02,78,False
2012-10-03,71,False
2012-10-04,79,False
2012-10-05,77,False
2012-10-06,52,False
2012-10-07,54,False
2012-10-08,60,False
2012-10-09,76,False
2012-10-10,70,False
2012-10-11,75,False
2012-10-12,66,False
