date,Cintas,isPartial
2017-02-15,89,False
2017-02-16,88,False
2017-02-17,77,False
2017-02-18,63,False
2017-02-19,59,False
2017-02-20,83,False
2017-02-21,95,False
2017-02-22,78,False
2017-02-23,95,False
2017-02-24,86,False
2017-02-25,53,False
2017-02-26,58,False
2017-02-27,78,False
2017-02-28,75,False
2017-03-01,90,False
2017-03-02,83,False
2017-03-03,86,False
2017-03-04,56,False
2017-03-05,55,False
2017-03-06,72,False
2017-03-07,84,False
2017-03-08,82,False
2017-03-09,82,False
2017-03-10,73,False
2017-03-11,67,False
2017-03-12,55,False
2017-03-13,83,False
2017-03-14,90,False
2017-03-15,82,False
2017-03-16,86,False
2017-03-17,84,False
2017-03-18,53,False
2017-03-19,53,False
2017-03-20,90,False
2017-03-21,86,False
2017-03-22,93,False
2017-03-23,84,False
2017-03-24,89,False
2017-03-25,58,False
2017-03-26,56,False
2017-03-27,81,False
2017-03-28,81,False
2017-03-29,83,False
2017-03-30,85,False
2017-03-31,82,False
2017-04-01,62,False
2017-04-02,52,False
2017-04-03,74,False
2017-04-04,93,False
2017-04-05,85,False
2017-04-06,82,False
2017-04-07,70,False
2017-04-08,61,False
2017-04-09,55,False
2017-04-10,75,False
2017-04-11,90,False
2017-04-12,79,False
2017-04-13,73,False
2017-04-14,64,False
2017-04-15,51,False
2017-04-16,52,False
2017-04-17,74,False
2017-04-18,85,False
2017-04-19,80,False
2017-04-20,83,False
2017-04-21,78,False
2017-04-22,57,False
2017-04-23,60,False
2017-04-24,81,False
2017-04-25,86,False
2017-04-26,86,False
2017-04-27,87,False
2017-04-28,80,False
2017-04-29,68,False
2017-04-30,55,False
2017-05-01,78,False
2017-05-02,82,False
2017-05-03,80,False
2017-05-04,90,False
2017-05-05,89,False
2017-05-06,63,False
2017-05-07,55,False
2017-05-08,84,False
2017-05-09,89,False
2017-05-10,87,False
2017-05-11,92,False
2017-05-12,87,False
2017-05-13,56,False
2017-05-14,57,False
2017-05-15,72,False
2017-05-16,85,False
2017-05-17,86,False
2017-05-18,79,False
2017-05-19,79,False
2017-05-20,71,False
2017-05-21,58,False
2017-05-22,93,False
2017-05-23,87,False
2017-05-24,87,False
2017-05-25,97,False
2017-05-26,86,False
2017-05-27,67,False
2017-05-28,53,False
2017-05-29,62,False
