date,online trading,isPartial
2017-09-23,79,False
2017-09-24,50,False
2017-09-25,78,False
2017-09-26,67,False
2017-09-27,73,False
2017-09-28,76,False
2017-09-29,68,False
2017-09-30,51,False
2017-10-01,64,False
2017-10-02,61,False
2017-10-03,76,False
2017-10-04,81,False
2017-10-05,73,False
2017-10-06,71,False
