date,online trading,isPartial
2012-05-13,46,False
2012-05-14,59,False
2012-05-15,72,False
2012-05-16,57,False
2012-05-17,77,False
2012-05-18,93,False
2012-05-19,59,False
2012-05-20,73,False
2012-05-21,100,False
2012-05-22,65,False
2012-05-23,60,False
2012-05-24,68,False
2012-05-25,47,False
2012-05-26,49,False
2012-05-27,56,False
2012-05-28,61,False
2012-05-29,82,False
2012-05-30,51,False
2012-05-31,63,False
2012-06-01,67,False
2012-06-02,55,False
2012-06-03,63,False
2012-06-04,66,False
2012-06-05,76,False
2012-06-06,59,False
2012-06-07,63,False
2012-06-08,52,False
2012-06-09,56,False
2012-06-10,74,False
2012-06-11,69,False
2012-06-12,64,False
2012-06-13,55,False
2012-06-14,63,False
2012-06-15,53,False
2012-06-16,52,False
2012-06-17,40,False
2012-06-18,64,False
2012-06-19,56,False
2012-06-20,63,False
2012-06-21,47,False
2012-06-22,54,False
2012-06-23,54,False
2012-06-24,49,False
2012-06-25,71,False
2012-06-26,63,False
2012-06-27,50,False
2012-06-28,61,False
2012-06-29,64,False
2012-06-30,60,False
2012-07-01,39,False
2012-07-02,44,False
2012-07-03,64,False
2012-07-04,52,False
2012-07-05,46,False
2012-07-06,59,False
2012-07-07,55,False
2012-07-08,35,False
2012-07-09,59,False
2012-07-10,76,False
2012-07-11,60,False
2012-07-12,71,False
2012-07-13,86,False
2012-07-14,45,False
2012-07-15,62,False
2012-07-16,59,False
2012-07-17,47,False
2012-07-18,55,False
2012-07-19,50,False
2012-07-20,68,False
2012-07-21,63,False
2012-07-22,56,False
2012-07-23,70,False
2012-07-24,63,False
2012-07-25,66,False
2012-07-26,65,False
2012-07-27,64,False
2012-07-28,61,False
2012-07-29,50,False
2012-07-30,56,False
2012-07-31,49,False
2012-08-01,71,False
2012-08-02,52,False
2012-08-03,65,False
2012-08-04,60,False
2012-08-05,37,False
2012-08-06,58,False
2012-08-07,75,False
2012-08-08,76,False
2012-08-09,64,False
2012-08-10,53,False
2012-08-11,47,False
2012-08-12,57,False
2012-08-13,65,False
2012-08-14,50,False
2012-08-15,54,False
2012-08-16,67,False
2012-08-17,44,False
2012-08-18,53,False
2012-08-19,66,False
2012-08-20,55,False
2012-08-21,66,False
2012-08-22,63,False
2012-08-23,51,False
2012-08-24,57,False
2012-08-25,51,False
2012-08-26,50,False
2012-08-27,60,False
2012-08-28,62,False
2012-08-29,59,False
2012-08-30,54,False
2012-08-31,55,False
2012-09-01,40,False
2012-09-02,62,False
2012-09-03,69,False
2012-09-04,71,False
2012-09-05,68,False
2012-09-06,59,False
2012-09-07,60,False
2012-09-08,61,False
2012-09-09,53,False
2012-09-10,59,False
2012-09-11,70,False
2012-09-12,71,False
2012-09-13,70,False
2012-09-14,59,False
2012-09-15,52,False
2012-09-16,59,False
2012-09-17,73,False
2012-09-18,56,False
2012-09-19,56,False
2012-09-20,64,False
2012-09-21,60,False
2012-09-22,49,False
2012-09-23,43,False
2012-09-24,78,False
2012-09-25,58,False
2012-09-26,63,False
2012-09-27,65,False
2012-09-28,64,False
2012-09-29,60,False
2012-09-30,68,False
2012-10-01,67,False
2012-10-02,69,False
2012-10-03,49,False
2012-10-04,71,False
2012-10-05,61,False
2012-10-06,58,False
2012-10-07,49,False
2012-10-08,75,False
2012-10-09,64,False
2012-10-10,55,False
2012-10-11,63,False
2012-10-12,48,False
