date,online trading,isPartial
2016-06-19,72,False
2016-06-20,73,False
2016-06-21,73,False
2016-06-22,73,False
2016-06-23,72,False
2016-06-24,94,False
2016-06-25,62,False
2016-06-26,65,False
2016-06-27,78,False
2016-06-28,79,False
2016-06-29,83,False
2016-06-30,85,False
2016-07-01,69,False
2016-07-02,67,False
2016-07-03,71,False
2016-07-04,80,False
2016-07-05,68,False
2016-07-06,69,False
2016-07-07,74,False
2016-07-08,80,False
2016-07-09,69,False
2016-07-10,74,False
2016-07-11,87,False
2016-07-12,76,False
2016-07-13,70,False
2016-07-14,79,False
2016-07-15,77,False
2016-07-16,78,False
2016-07-17,69,False
2016-07-18,84,False
2016-07-19,82,False
2016-07-20,74,False
2016-07-21,83,False
2016-07-22,70,False
2016-07-23,69,False
2016-07-24,79,False
2016-07-25,81,False
2016-07-26,79,False
2016-07-27,79,False
2016-07-28,83,False
2016-07-29,73,False
2016-07-30,75,False
2016-07-31,66,False
2016-08-01,87,False
2016-08-02,74,False
2016-08-03,100,False
2016-08-04,86,False
2016-08-05,87,False
2016-08-06,71,False
2016-08-07,70,False
2016-08-08,85,False
2016-08-09,61,False
2016-08-10,67,False
2016-08-11,73,False
2016-08-12,73,False
2016-08-13,63,False
2016-08-14,70,False
2016-08-15,62,False
2016-08-16,68,False
2016-08-17,80,False
2016-08-18,79,False
2016-08-19,79,False
2016-08-20,56,False
2016-08-21,67,False
2016-08-22,86,False
2016-08-23,70,False
2016-08-24,74,False
2016-08-25,67,False
2016-08-26,66,False
2016-08-27,55,False
2016-08-28,64,False
2016-08-29,71,False
2016-08-30,75,False
2016-08-31,61,False
2016-09-01,64,False
2016-09-02,67,False
2016-09-03,63,False
2016-09-04,62,False
2016-09-05,66,False
2016-09-06,67,False
2016-09-07,74,False
2016-09-08,65,False
2016-09-09,73,False
2016-09-10,64,False
2016-09-11,67,False
