date,online trading,isPartial
2017-01-25,82,False
2017-01-26,70,False
2017-01-27,82,False
2017-01-28,67,False
2017-01-29,74,False
2017-01-30,77,False
2017-01-31,87,False
2017-02-01,81,False
2017-02-02,86,False
2017-02-03,58,False
2017-02-04,59,False
2017-02-05,84,False
2017-02-06,84,False
2017-02-07,78,False
2017-02-08,92,False
2017-02-09,78,False
2017-02-10,77,False
2017-02-11,62,False
2017-02-12,62,False
2017-02-13,81,False
2017-02-14,79,False
2017-02-15,77,False
2017-02-16,66,False
2017-02-17,73,False
2017-02-18,65,False
2017-02-19,57,False
2017-02-20,87,False
2017-02-21,77,False
2017-02-22,77,False
2017-02-23,76,False
2017-02-24,75,False
2017-02-25,82,False
2017-02-26,65,False
2017-02-27,92,False
2017-02-28,92,False
2017-03-01,84,False
2017-03-02,95,False
2017-03-03,71,False
2017-03-04,62,False
2017-03-05,76,False
2017-03-06,94,False
2017-03-07,75,False
2017-03-08,82,False
2017-03-09,96,False
2017-03-10,76,False
2017-03-11,79,False
2017-03-12,67,False
2017-03-13,83,False
2017-03-14,75,False
2017-03-15,68,False
2017-03-16,68,False
2017-03-17,59,False
2017-03-18,61,False
2017-03-19,64,False
2017-03-20,72,False
2017-03-21,71,False
2017-03-22,73,False
2017-03-23,62,False
2017-03-24,72,False
2017-03-25,51,False
2017-03-26,50,False
2017-03-27,72,False
2017-03-28,66,False
2017-03-29,53,False
2017-03-30,82,False
2017-03-31,75,False
2017-04-01,58,False
2017-04-02,47,False
2017-04-03,76,False
2017-04-04,76,False
2017-04-05,81,False
2017-04-06,61,False
2017-04-07,77,False
2017-04-08,67,False
2017-04-09,72,False
2017-04-10,86,False
2017-04-11,79,False
2017-04-12,73,False
2017-04-13,73,False
2017-04-14,56,False
2017-04-15,54,False
2017-04-16,71,False
2017-04-17,59,False
2017-04-18,72,False
2017-04-19,75,False
2017-04-20,88,False
2017-04-21,65,False
2017-04-22,61,False
2017-04-23,47,False
2017-04-24,79,False
2017-04-25,77,False
2017-04-26,87,False
2017-04-27,72,False
2017-04-28,55,False
2017-04-29,98,False
2017-04-30,63,False
2017-05-01,72,False
2017-05-02,78,False
2017-05-03,69,False
2017-05-04,71,False
2017-05-05,75,False
2017-05-06,49,False
2017-05-07,55,False
2017-05-08,76,False
2017-05-09,70,False
2017-05-10,76,False
2017-05-11,80,False
2017-05-12,51,False
2017-05-13,61,False
2017-05-14,52,False
2017-05-15,69,False
2017-05-16,60,False
2017-05-17,72,False
2017-05-18,83,False
2017-05-19,53,False
2017-05-20,55,False
2017-05-21,38,False
2017-05-22,68,False
2017-05-23,77,False
2017-05-24,78,False
2017-05-25,63,False
2017-05-26,64,False
2017-05-27,58,False
2017-05-28,67,False
2017-05-29,81,False
