date,online trading,isPartial
2011-11-06,42,False
2011-11-07,46,False
2011-11-08,62,False
2011-11-09,59,False
2011-11-10,56,False
2011-11-11,71,False
2011-11-12,33,False
2011-11-13,49,False
2011-11-14,65,False
2011-11-15,58,False
2011-11-16,39,False
2011-11-17,64,False
2011-11-18,53,False
2011-11-19,53,False
2011-11-20,52,False
2011-11-21,63,False
2011-11-22,48,False
2011-11-23,52,False
2011-11-24,53,False
2011-11-25,49,False
2011-11-26,37,False
2011-11-27,52,False
2011-11-28,54,False
2011-11-29,69,False
2011-11-30,51,False
2011-12-01,46,False
2011-12-02,61,False
2011-12-03,42,False
2011-12-04,53,False
2011-12-05,51,False
2011-12-06,49,False
2011-12-07,47,False
2011-12-08,55,False
2011-12-09,49,False
2011-12-10,55,False
2011-12-11,56,False
2011-12-12,66,False
2011-12-13,63,False
2011-12-14,58,False
2011-12-15,65,False
2011-12-16,58,False
2011-12-17,67,False
2011-12-18,45,False
2011-12-19,44,False
2011-12-20,51,False
2011-12-21,56,False
2011-12-22,49,False
2011-12-23,47,False
2011-12-24,68,False
2011-12-25,66,False
2011-12-26,59,False
2011-12-27,64,False
2011-12-28,50,False
2011-12-29,60,False
2011-12-30,42,False
2011-12-31,50,False
2012-01-01,58,False
2012-01-02,58,False
2012-01-03,58,False
2012-01-04,56,False
2012-01-05,59,False
2012-01-06,56,False
2012-01-07,56,False
2012-01-08,53,False
2012-01-09,52,False
2012-01-10,53,False
2012-01-11,48,False
2012-01-12,67,False
2012-01-13,52,False
2012-01-14,37,False
2012-01-15,51,False
2012-01-16,61,False
2012-01-17,53,False
2012-01-18,56,False
2012-01-19,48,False
2012-01-20,54,False
2012-01-21,42,False
2012-01-22,50,False
2012-01-23,42,False
2012-01-24,50,False
2012-01-25,73,False
2012-01-26,51,False
