date,online trading,isPartial
2012-03-01,67,False
2012-03-02,61,False
2012-03-03,68,False
2012-03-04,61,False
2012-03-05,66,False
2012-03-06,54,False
2012-03-07,59,False
2012-03-08,48,False
2012-03-09,67,False
2012-03-10,59,False
2012-03-11,68,False
2012-03-12,50,False
2012-03-13,76,False
2012-03-14,60,False
2012-03-15,64,False
2012-03-16,43,False
2012-03-17,47,False
2012-03-18,49,False
2012-03-19,57,False
2012-03-20,59,False
2012-03-21,63,False
2012-03-22,59,False
2012-03-23,41,False
2012-03-24,56,False
2012-03-25,47,False
2012-03-26,65,False
2012-03-27,86,False
2012-03-28,67,False
2012-03-29,48,False
2012-03-30,47,False
2012-03-31,67,False
2012-04-01,59,False
2012-04-02,69,False
2012-04-03,60,False
2012-04-04,74,False
2012-04-05,59,False
2012-04-06,41,False
2012-04-07,62,False
2012-04-08,68,False
2012-04-09,52,False
2012-04-10,56,False
2012-04-11,55,False
2012-04-12,70,False
2012-04-13,63,False
2012-04-14,57,False
2012-04-15,60,False
2012-04-16,67,False
2012-04-17,68,False
2012-04-18,64,False
2012-04-19,55,False
2012-04-20,51,False
2012-04-21,50,False
2012-04-22,50,False
2012-04-23,57,False
2012-04-24,64,False
2012-04-25,61,False
2012-04-26,47,False
2012-04-27,57,False
2012-04-28,50,False
2012-04-29,58,False
2012-04-30,47,False
2012-05-01,62,False
2012-05-02,53,False
2012-05-03,55,False
2012-05-04,48,False
2012-05-05,55,False
2012-05-06,47,False
2012-05-07,68,False
2012-05-08,61,False
2012-05-09,65,False
2012-05-10,58,False
2012-05-11,53,False
2012-05-12,59,False
2012-05-13,48,False
2012-05-14,58,False
2012-05-15,63,False
2012-05-16,58,False
2012-05-17,78,False
2012-05-18,70,False
2012-05-19,69,False
2012-05-20,54,False
2012-05-21,64,False
2012-05-22,71,False
2012-05-23,71,False
2012-05-24,63,False
2012-05-25,52,False
2012-05-26,56,False
2012-05-27,52,False
2012-05-28,54,False
2012-05-29,63,False
2012-05-30,68,False
2012-05-31,56,False
2012-06-01,48,False
2012-06-02,58,False
2012-06-03,58,False
2012-06-04,41,False
