date,online trading,isPartial
2011-08-13,53,False
2011-08-14,40,False
2011-08-15,46,False
2011-08-16,57,False
2011-08-17,66,False
2011-08-18,59,False
2011-08-19,51,False
2011-08-20,55,False
2011-08-21,48,False
2011-08-22,59,False
2011-08-23,46,False
2011-08-24,58,False
2011-08-25,49,False
2011-08-26,61,False
2011-08-27,56,False
2011-08-28,43,False
2011-08-29,60,False
2011-08-30,57,False
2011-08-31,38,False
2011-09-01,42,False
2011-09-02,58,False
2011-09-03,46,False
2011-09-04,47,False
2011-09-05,64,False
2011-09-06,41,False
2011-09-07,56,False
2011-09-08,72,False
2011-09-09,42,False
2011-09-10,63,False
2011-09-11,41,False
2011-09-12,58,False
2011-09-13,48,False
2011-09-14,47,False
2011-09-15,65,False
2011-09-16,56,False
2011-09-17,52,False
2011-09-18,46,False
