date,online trading,isPartial
2013-06-15,61,False
2013-06-16,60,False
2013-06-17,70,False
2013-06-18,83,False
2013-06-19,79,False
2013-06-20,73,False
2013-06-21,64,False
2013-06-22,37,False
2013-06-23,54,False
2013-06-24,69,False
2013-06-25,70,False
2013-06-26,73,False
2013-06-27,63,False
2013-06-28,68,False
2013-06-29,63,False
2013-06-30,67,False
2013-07-01,72,False
2013-07-02,88,False
2013-07-03,86,False
2013-07-04,67,False
2013-07-05,70,False
2013-07-06,46,False
2013-07-07,71,False
2013-07-08,76,False
2013-07-09,72,False
2013-07-10,56,False
2013-07-11,54,False
2013-07-12,57,False
2013-07-13,58,False
2013-07-14,51,False
2013-07-15,81,False
2013-07-16,70,False
2013-07-17,72,False
2013-07-18,81,False
2013-07-19,64,False
2013-07-20,60,False
2013-07-21,62,False
2013-07-22,85,False
2013-07-23,72,False
2013-07-24,62,False
2013-07-25,69,False
2013-07-26,71,False
2013-07-27,47,False
2013-07-28,39,False
2013-07-29,87,False
2013-07-30,59,False
2013-07-31,61,False
2013-08-01,79,False
2013-08-02,72,False
2013-08-03,60,False
2013-08-04,65,False
2013-08-05,77,False
2013-08-06,63,False
2013-08-07,70,False
2013-08-08,59,False
2013-08-09,66,False
2013-08-10,42,False
2013-08-11,71,False
2013-08-12,65,False
2013-08-13,65,False
2013-08-14,68,False
2013-08-15,69,False
2013-08-16,69,False
2013-08-17,54,False
2013-08-18,43,False
2013-08-19,80,False
2013-08-20,70,False
2013-08-21,52,False
2013-08-22,77,False
2013-08-23,52,False
2013-08-24,71,False
2013-08-25,80,False
2013-08-26,91,False
2013-08-27,74,False
2013-08-28,72,False
2013-08-29,62,False
2013-08-30,55,False
2013-08-31,47,False
2013-09-01,56,False
2013-09-02,71,False
2013-09-03,59,False
2013-09-04,73,False
2013-09-05,74,False
2013-09-06,59,False
2013-09-07,65,False
2013-09-08,62,False
2013-09-09,66,False
2013-09-10,74,False
2013-09-11,62,False
2013-09-12,59,False
2013-09-13,59,False
2013-09-14,69,False
2013-09-15,59,False
2013-09-16,64,False
2013-09-17,54,False
2013-09-18,54,False
2013-09-19,78,False
2013-09-20,66,False
2013-09-21,49,False
2013-09-22,65,False
2013-09-23,82,False
2013-09-24,60,False
2013-09-25,62,False
2013-09-26,82,False
2013-09-27,78,False
2013-09-28,65,False
2013-09-29,54,False
2013-09-30,70,False
2013-10-01,79,False
2013-10-02,69,False
2013-10-03,75,False
2013-10-04,67,False
2013-10-05,76,False
2013-10-06,62,False
2013-10-07,71,False
2013-10-08,55,False
2013-10-09,57,False
2013-10-10,62,False
2013-10-11,67,False
2013-10-12,56,False
2013-10-13,51,False
2013-10-14,78,False
2013-10-15,57,False
2013-10-16,69,False
2013-10-17,82,False
2013-10-18,66,False
2013-10-19,56,False
2013-10-20,60,False
2013-10-21,71,False
2013-10-22,57,False
2013-10-23,58,False
2013-10-24,58,False
2013-10-25,84,False
2013-10-26,74,False
2013-10-27,67,False
2013-10-28,62,False
2013-10-29,86,False
2013-10-30,66,False
2013-10-31,64,False
2013-11-01,53,False
2013-11-02,53,False
2013-11-03,60,False
2013-11-04,69,False
2013-11-05,71,False
2013-11-06,77,False
