date,Monster Beverage,isPartial
2012-09-01,9,False
2012-09-02,13,False
2012-09-03,0,False
2012-09-04,4,False
2012-09-05,7,False
2012-09-06,7,False
2012-09-07,11,False
2012-09-08,0,False
2012-09-09,13,False
2012-09-10,14,False
2012-09-11,10,False
2012-09-12,7,False
2012-09-13,3,False
2012-09-14,0,False
2012-09-15,9,False
2012-09-16,0,False
2012-09-17,7,False
2012-09-18,7,False
2012-09-19,7,False
2012-09-20,7,False
2012-09-21,7,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,10,False
2012-09-25,10,False
2012-09-26,3,False
2012-09-27,4,False
2012-09-28,4,False
2012-09-29,0,False
2012-09-30,8,False
2012-10-01,0,False
2012-10-02,0,False
2012-10-03,0,False
2012-10-04,10,False
2012-10-05,4,False
2012-10-06,17,False
2012-10-07,8,False
2012-10-08,0,False
2012-10-09,3,False
2012-10-10,13,False
2012-10-11,7,False
2012-10-12,4,False
