date,eBay,isPartial
2016-10-30,91,False
2016-10-31,79,False
2016-11-01,80,False
2016-11-02,79,False
2016-11-03,78,False
2016-11-04,77,False
2016-11-05,86,False
2016-11-06,90,False
2016-11-07,83,False
2016-11-08,82,False
2016-11-09,66,False
2016-11-10,78,False
2016-11-11,80,False
2016-11-12,85,False
2016-11-13,96,False
2016-11-14,81,False
2016-11-15,83,False
2016-11-16,83,False
2016-11-17,81,False
2016-11-18,81,False
2016-11-19,87,False
2016-11-20,100,False
2016-11-21,85,False
2016-11-22,82,False
2016-11-23,82,False
2016-11-24,81,False
2016-11-25,90,False
2016-11-26,92,False
2016-11-27,100,False
2016-11-28,91,False
2016-11-29,86,False
2016-11-30,80,False
2016-12-01,83,False
2016-12-02,80,False
2016-12-03,88,False
2016-12-04,98,False
2016-12-05,84,False
2016-12-06,81,False
2016-12-07,81,False
2016-12-08,81,False
2016-12-09,78,False
2016-12-10,81,False
2016-12-11,93,False
2016-12-12,84,False
2016-12-13,81,False
2016-12-14,80,False
2016-12-15,78,False
2016-12-16,77,False
2016-12-17,85,False
2016-12-18,88,False
2016-12-19,81,False
2016-12-20,74,False
2016-12-21,70,False
2016-12-22,69,False
2016-12-23,65,False
2016-12-24,60,False
2016-12-25,72,False
2016-12-26,83,False
2016-12-27,82,False
2016-12-28,80,False
2016-12-29,79,False
2016-12-30,79,False
2016-12-31,68,False
2017-01-01,78,False
2017-01-02,85,False
2017-01-03,81,False
2017-01-04,79,False
2017-01-05,79,False
2017-01-06,78,False
2017-01-07,81,False
2017-01-08,91,False
2017-01-09,77,False
2017-01-10,74,False
2017-01-11,74,False
2017-01-12,75,False
2017-01-13,74,False
2017-01-14,82,False
2017-01-15,92,False
2017-01-16,77,False
2017-01-17,76,False
2017-01-18,74,False
2017-01-19,75,False
