date,eBay,isPartial
2015-11-24,80,False
2015-11-25,82,False
2015-11-26,82,False
2015-11-27,90,False
2015-11-28,90,False
2015-11-29,100,False
2015-11-30,90,False
2015-12-01,85,False
2015-12-02,82,False
2015-12-03,81,False
2015-12-04,77,False
2015-12-05,86,False
2015-12-06,96,False
2015-12-07,85,False
2015-12-08,84,False
2015-12-09,81,False
2015-12-10,82,False
2015-12-11,79,False
2015-12-12,85,False
2015-12-13,92,False
2015-12-14,82,False
2015-12-15,82,False
2015-12-16,80,False
2015-12-17,78,False
2015-12-18,76,False
2015-12-19,79,False
2015-12-20,85,False
2015-12-21,78,False
2015-12-22,73,False
2015-12-23,67,False
2015-12-24,62,False
2015-12-25,76,False
2015-12-26,85,False
2015-12-27,90,False
2015-12-28,81,False
2015-12-29,80,False
2015-12-30,79,False
2015-12-31,68,False
2016-01-01,73,False
2016-01-02,77,False
2016-01-03,81,False
2016-01-04,71,False
2016-01-05,70,False
2016-01-06,67,False
2016-01-07,68,False
2016-01-08,66,False
2016-01-09,73,False
2016-01-10,78,False
2016-01-11,66,False
2016-01-12,64,False
2016-01-13,64,False
2016-01-14,64,False
2016-01-15,64,False
2016-01-16,72,False
2016-01-17,77,False
2016-01-18,68,False
2016-01-19,64,False
2016-01-20,66,False
2016-01-21,66,False
2016-01-22,66,False
2016-01-23,71,False
2016-01-24,81,False
2016-01-25,67,False
2016-01-26,67,False
2016-01-27,66,False
2016-01-28,66,False
2016-01-29,65,False
2016-01-30,72,False
2016-01-31,81,False
2016-02-01,70,False
2016-02-02,66,False
2016-02-03,65,False
2016-02-04,64,False
2016-02-05,65,False
2016-02-06,72,False
2016-02-07,80,False
2016-02-08,69,False
2016-02-09,69,False
2016-02-10,66,False
2016-02-11,64,False
2016-02-12,64,False
2016-02-13,70,False
2016-02-14,77,False
2016-02-15,69,False
2016-02-16,66,False
2016-02-17,65,False
2016-02-18,65,False
2016-02-19,64,False
2016-02-20,72,False
2016-02-21,81,False
2016-02-22,70,False
2016-02-23,65,False
2016-02-24,66,False
2016-02-25,66,False
2016-02-26,65,False
2016-02-27,70,False
2016-02-28,80,False
2016-02-29,65,False
2016-03-01,65,False
2016-03-02,65,False
2016-03-03,65,False
2016-03-04,65,False
2016-03-05,70,False
2016-03-06,77,False
2016-03-07,67,False
2016-03-08,63,False
2016-03-09,63,False
2016-03-10,63,False
2016-03-11,63,False
2016-03-12,70,False
2016-03-13,75,False
2016-03-14,66,False
2016-03-15,63,False
2016-03-16,62,False
2016-03-17,61,False
2016-03-18,61,False
2016-03-19,65,False
2016-03-20,75,False
2016-03-21,66,False
2016-03-22,65,False
2016-03-23,63,False
2016-03-24,61,False
2016-03-25,67,False
2016-03-26,66,False
2016-03-27,71,False
2016-03-28,70,False
2016-03-29,66,False
2016-03-30,65,False
2016-03-31,64,False
2016-04-01,62,False
2016-04-02,65,False
2016-04-03,75,False
2016-04-04,65,False
2016-04-05,63,False
2016-04-06,62,False
2016-04-07,64,False
2016-04-08,63,False
2016-04-09,68,False
2016-04-10,75,False
2016-04-11,66,False
2016-04-12,63,False
2016-04-13,61,False
2016-04-14,61,False
2016-04-15,62,False
2016-04-16,68,False
2016-04-17,73,False
2016-04-18,64,False
2016-04-19,62,False
2016-04-20,61,False
2016-04-21,59,False
2016-04-22,60,False
2016-04-23,65,False
2016-04-24,75,False
2016-04-25,65,False
2016-04-26,63,False
2016-04-27,62,False
2016-04-28,63,False
2016-04-29,61,False
2016-04-30,64,False
2016-05-01,75,False
2016-05-02,64,False
2016-05-03,62,False
2016-05-04,58,False
