date,eBay,isPartial
2011-05-30,79,False
2011-05-31,77,False
2011-06-01,76,False
2011-06-02,74,False
2011-06-03,72,False
2011-06-04,83,False
2011-06-05,92,False
2011-06-06,75,False
2011-06-07,76,False
2011-06-08,78,False
2011-06-09,78,False
2011-06-10,75,False
2011-06-11,85,False
2011-06-12,91,False
2011-06-13,78,False
2011-06-14,74,False
2011-06-15,74,False
2011-06-16,76,False
2011-06-17,76,False
2011-06-18,85,False
2011-06-19,93,False
2011-06-20,78,False
2011-06-21,77,False
2011-06-22,75,False
2011-06-23,80,False
2011-06-24,75,False
2011-06-25,83,False
2011-06-26,90,False
2011-06-27,75,False
2011-06-28,75,False
2011-06-29,75,False
2011-06-30,75,False
2011-07-01,72,False
2011-07-02,78,False
2011-07-03,90,False
2011-07-04,77,False
2011-07-05,76,False
2011-07-06,74,False
2011-07-07,76,False
2011-07-08,76,False
2011-07-09,82,False
2011-07-10,93,False
2011-07-11,75,False
2011-07-12,75,False
2011-07-13,79,False
2011-07-14,75,False
2011-07-15,76,False
2011-07-16,83,False
2011-07-17,98,False
2011-07-18,79,False
2011-07-19,79,False
2011-07-20,79,False
2011-07-21,77,False
2011-07-22,75,False
2011-07-23,82,False
2011-07-24,91,False
2011-07-25,80,False
2011-07-26,79,False
2011-07-27,79,False
2011-07-28,73,False
2011-07-29,81,False
2011-07-30,81,False
2011-07-31,93,False
2011-08-01,79,False
2011-08-02,74,False
2011-08-03,77,False
2011-08-04,76,False
2011-08-05,77,False
2011-08-06,82,False
2011-08-07,94,False
2011-08-08,78,False
2011-08-09,73,False
2011-08-10,78,False
2011-08-11,76,False
2011-08-12,77,False
2011-08-13,86,False
2011-08-14,95,False
2011-08-15,81,False
2011-08-16,79,False
2011-08-17,78,False
2011-08-18,73,False
2011-08-19,78,False
2011-08-20,82,False
2011-08-21,88,False
2011-08-22,78,False
2011-08-23,77,False
2011-08-24,78,False
2011-08-25,74,False
2011-08-26,73,False
2011-08-27,83,False
2011-08-28,91,False
2011-08-29,79,False
2011-08-30,81,False
2011-08-31,78,False
2011-09-01,76,False
2011-09-02,73,False
2011-09-03,82,False
2011-09-04,91,False
2011-09-05,83,False
2011-09-06,77,False
2011-09-07,78,False
2011-09-08,75,False
2011-09-09,74,False
2011-09-10,82,False
2011-09-11,90,False
2011-09-12,80,False
2011-09-13,76,False
2011-09-14,78,False
2011-09-15,77,False
2011-09-16,75,False
2011-09-17,83,False
2011-09-18,97,False
