date,eBay,isPartial
2014-06-28,76,False
2014-06-29,88,False
2014-06-30,71,False
2014-07-01,69,False
2014-07-02,69,False
2014-07-03,68,False
2014-07-04,67,False
2014-07-05,71,False
2014-07-06,83,False
2014-07-07,71,False
2014-07-08,72,False
2014-07-09,69,False
2014-07-10,71,False
2014-07-11,70,False
2014-07-12,74,False
2014-07-13,80,False
2014-07-14,73,False
2014-07-15,71,False
2014-07-16,73,False
2014-07-17,69,False
2014-07-18,65,False
2014-07-19,74,False
2014-07-20,81,False
2014-07-21,74,False
2014-07-22,72,False
2014-07-23,72,False
2014-07-24,67,False
