date,Comcast,isPartial
2014-03-29,59,False
2014-03-30,53,False
2014-03-31,62,False
2014-04-01,61,False
2014-04-02,58,False
2014-04-03,57,False
2014-04-04,62,False
2014-04-05,61,False
2014-04-06,51,False
2014-04-07,59,False
2014-04-08,58,False
2014-04-09,56,False
2014-04-10,54,False
2014-04-11,57,False
2014-04-12,54,False
2014-04-13,51,False
2014-04-14,60,False
2014-04-15,62,False
2014-04-16,55,False
2014-04-17,55,False
2014-04-18,63,False
2014-04-19,53,False
2014-04-20,45,False
2014-04-21,59,False
2014-04-22,60,False
2014-04-23,58,False
2014-04-24,54,False
2014-04-25,56,False
2014-04-26,50,False
2014-04-27,46,False
2014-04-28,61,False
2014-04-29,63,False
2014-04-30,64,False
2014-05-01,61,False
2014-05-02,59,False
2014-05-03,57,False
2014-05-04,49,False
2014-05-05,58,False
2014-05-06,56,False
2014-05-07,55,False
2014-05-08,55,False
2014-05-09,56,False
2014-05-10,51,False
2014-05-11,43,False
2014-05-12,58,False
2014-05-13,54,False
2014-05-14,55,False
2014-05-15,59,False
2014-05-16,56,False
2014-05-17,57,False
2014-05-18,46,False
2014-05-19,57,False
2014-05-20,54,False
2014-05-21,54,False
2014-05-22,55,False
2014-05-23,57,False
2014-05-24,51,False
2014-05-25,37,False
2014-05-26,38,False
2014-05-27,57,False
2014-05-28,57,False
2014-05-29,59,False
2014-05-30,59,False
2014-05-31,55,False
2014-06-01,50,False
2014-06-02,62,False
2014-06-03,60,False
2014-06-04,58,False
2014-06-05,58,False
2014-06-06,56,False
2014-06-07,54,False
2014-06-08,50,False
2014-06-09,60,False
2014-06-10,59,False
2014-06-11,60,False
2014-06-12,66,False
2014-06-13,64,False
2014-06-14,59,False
2014-06-15,48,False
2014-06-16,64,False
2014-06-17,60,False
2014-06-18,59,False
2014-06-19,61,False
2014-06-20,57,False
2014-06-21,54,False
2014-06-22,50,False
2014-06-23,62,False
2014-06-24,57,False
2014-06-25,55,False
2014-06-26,63,False
2014-06-27,56,False
2014-06-28,56,False
2014-06-29,48,False
2014-06-30,62,False
2014-07-01,68,False
2014-07-02,60,False
2014-07-03,63,False
2014-07-04,48,False
2014-07-05,47,False
2014-07-06,48,False
2014-07-07,61,False
2014-07-08,63,False
2014-07-09,62,False
2014-07-10,58,False
2014-07-11,62,False
2014-07-12,56,False
2014-07-13,48,False
2014-07-14,64,False
2014-07-15,78,False
2014-07-16,95,False
2014-07-17,81,False
2014-07-18,68,False
2014-07-19,64,False
2014-07-20,51,False
2014-07-21,65,False
2014-07-22,61,False
2014-07-23,63,False
2014-07-24,57,False
