date,Comcast,isPartial
2012-03-21,67,False
2012-03-22,68,False
2012-03-23,70,False
2012-03-24,74,False
2012-03-25,70,False
2012-03-26,73,False
2012-03-27,72,False
2012-03-28,74,False
2012-03-29,71,False
2012-03-30,70,False
2012-03-31,71,False
2012-04-01,72,False
2012-04-02,79,False
2012-04-03,78,False
2012-04-04,72,False
2012-04-05,75,False
2012-04-06,78,False
2012-04-07,68,False
2012-04-08,64,False
2012-04-09,75,False
2012-04-10,70,False
2012-04-11,69,False
2012-04-12,70,False
2012-04-13,73,False
2012-04-14,69,False
2012-04-15,62,False
2012-04-16,73,False
2012-04-17,73,False
2012-04-18,67,False
2012-04-19,68,False
2012-04-20,70,False
2012-04-21,72,False
2012-04-22,64,False
2012-04-23,70,False
2012-04-24,71,False
2012-04-25,70,False
2012-04-26,66,False
2012-04-27,76,False
2012-04-28,69,False
2012-04-29,60,False
2012-04-30,80,False
2012-05-01,87,False
2012-05-02,72,False
2012-05-03,76,False
2012-05-04,69,False
2012-05-05,80,False
2012-05-06,64,False
2012-05-07,71,False
2012-05-08,72,False
2012-05-09,78,False
2012-05-10,67,False
2012-05-11,70,False
2012-05-12,61,False
2012-05-13,59,False
2012-05-14,72,False
2012-05-15,75,False
2012-05-16,72,False
2012-05-17,71,False
2012-05-18,81,False
2012-05-19,72,False
2012-05-20,59,False
2012-05-21,76,False
2012-05-22,76,False
2012-05-23,71,False
2012-05-24,74,False
2012-05-25,71,False
2012-05-26,72,False
2012-05-27,60,False
2012-05-28,58,False
2012-05-29,82,False
2012-05-30,77,False
2012-05-31,85,False
2012-06-01,86,False
2012-06-02,88,False
2012-06-03,70,False
2012-06-04,82,False
