date,American Airlines,isPartial
2011-05-25,92,False
2011-05-26,92,False
2011-05-27,81,False
2011-05-28,66,False
2011-05-29,67,False
2011-05-30,68,False
2011-05-31,80,False
2011-06-01,83,False
2011-06-02,81,False
2011-06-03,78,False
2011-06-04,68,False
2011-06-05,70,False
2011-06-06,77,False
2011-06-07,79,False
2011-06-08,81,False
2011-06-09,81,False
2011-06-10,82,False
2011-06-11,75,False
2011-06-12,74,False
2011-06-13,87,False
2011-06-14,83,False
2011-06-15,76,False
2011-06-16,76,False
2011-06-17,70,False
2011-06-18,70,False
2011-06-19,68,False
2011-06-20,77,False
2011-06-21,78,False
2011-06-22,84,False
2011-06-23,82,False
2011-06-24,79,False
2011-06-25,76,False
2011-06-26,74,False
2011-06-27,73,False
2011-06-28,77,False
2011-06-29,77,False
2011-06-30,78,False
2011-07-01,82,False
2011-07-02,71,False
2011-07-03,65,False
2011-07-04,62,False
2011-07-05,72,False
2011-07-06,78,False
2011-07-07,79,False
2011-07-08,76,False
2011-07-09,76,False
2011-07-10,77,False
2011-07-11,81,False
2011-07-12,81,False
2011-07-13,83,False
2011-07-14,80,False
2011-07-15,78,False
2011-07-16,74,False
2011-07-17,74,False
2011-07-18,81,False
2011-07-19,80,False
2011-07-20,92,False
2011-07-21,84,False
2011-07-22,76,False
2011-07-23,71,False
2011-07-24,74,False
2011-07-25,81,False
2011-07-26,85,False
2011-07-27,79,False
2011-07-28,78,False
2011-07-29,75,False
2011-07-30,74,False
2011-07-31,71,False
2011-08-01,84,False
2011-08-02,81,False
2011-08-03,86,False
2011-08-04,80,False
2011-08-05,80,False
2011-08-06,73,False
2011-08-07,75,False
2011-08-08,81,False
2011-08-09,81,False
2011-08-10,82,False
2011-08-11,74,False
2011-08-12,75,False
2011-08-13,71,False
2011-08-14,75,False
2011-08-15,82,False
2011-08-16,82,False
2011-08-17,76,False
2011-08-18,72,False
2011-08-19,73,False
2011-08-20,70,False
2011-08-21,78,False
2011-08-22,78,False
2011-08-23,80,False
2011-08-24,75,False
2011-08-25,76,False
2011-08-26,92,False
2011-08-27,86,False
2011-08-28,78,False
2011-08-29,80,False
2011-08-30,74,False
2011-08-31,74,False
2011-09-01,77,False
2011-09-02,73,False
2011-09-03,64,False
2011-09-04,60,False
2011-09-05,69,False
2011-09-06,77,False
2011-09-07,74,False
2011-09-08,75,False
2011-09-09,75,False
2011-09-10,67,False
2011-09-11,79,False
2011-09-12,80,False
2011-09-13,76,False
2011-09-14,78,False
2011-09-15,83,False
2011-09-16,78,False
2011-09-17,69,False
2011-09-18,73,False
