date,American Airlines,isPartial
2016-11-25,52,False
2016-11-26,60,False
2016-11-27,67,False
2016-11-28,81,False
2016-11-29,71,False
2016-11-30,71,False
2016-12-01,71,False
2016-12-02,64,False
2016-12-03,54,False
2016-12-04,62,False
2016-12-05,69,False
2016-12-06,64,False
2016-12-07,63,False
2016-12-08,68,False
2016-12-09,65,False
2016-12-10,58,False
2016-12-11,63,False
2016-12-12,69,False
2016-12-13,63,False
2016-12-14,66,False
2016-12-15,74,False
2016-12-16,82,False
2016-12-17,94,False
2016-12-18,86,False
2016-12-19,79,False
2016-12-20,77,False
2016-12-21,77,False
2016-12-22,77,False
2016-12-23,77,False
2016-12-24,67,False
2016-12-25,57,False
2016-12-26,66,False
2016-12-27,80,False
2016-12-28,77,False
2016-12-29,75,False
2016-12-30,73,False
2016-12-31,63,False
2017-01-01,60,False
2017-01-02,85,False
2017-01-03,89,False
2017-01-04,87,False
2017-01-05,88,False
2017-01-06,87,False
2017-01-07,91,False
2017-01-08,94,False
2017-01-09,84,False
2017-01-10,84,False
2017-01-11,78,False
2017-01-12,84,False
2017-01-13,75,False
2017-01-14,70,False
2017-01-15,70,False
2017-01-16,80,False
2017-01-17,76,False
2017-01-18,73,False
2017-01-19,79,False
