date,American Airlines,isPartial
2015-01-22,75,False
2015-01-23,79,False
2015-01-24,72,False
2015-01-25,73,False
2015-01-26,92,False
2015-01-27,80,False
2015-01-28,80,False
2015-01-29,70,False
2015-01-30,73,False
2015-01-31,70,False
2015-02-01,77,False
2015-02-02,84,False
2015-02-03,77,False
2015-02-04,81,False
2015-02-05,78,False
2015-02-06,73,False
2015-02-07,70,False
2015-02-08,73,False
2015-02-09,78,False
2015-02-10,76,False
2015-02-11,79,False
2015-02-12,79,False
2015-02-13,72,False
2015-02-14,66,False
2015-02-15,72,False
2015-02-16,87,False
2015-02-17,92,False
2015-02-18,80,False
2015-02-19,78,False
2015-02-20,84,False
2015-02-21,77,False
2015-02-22,87,False
2015-02-23,93,False
2015-02-24,87,False
2015-02-25,85,False
2015-02-26,88,False
2015-02-27,87,False
2015-02-28,94,False
2015-03-01,95,False
2015-03-02,92,False
2015-03-03,87,False
2015-03-04,97,False
2015-03-05,100,False
2015-03-06,92,False
2015-03-07,75,False
2015-03-08,74,False
2015-03-09,83,False
2015-03-10,78,False
2015-03-11,84,False
2015-03-12,77,False
2015-03-13,83,False
2015-03-14,76,False
2015-03-15,70,False
2015-03-16,79,False
2015-03-17,82,False
2015-03-18,81,False
2015-03-19,75,False
2015-03-20,77,False
2015-03-21,76,False
2015-03-22,74,False
2015-03-23,86,False
2015-03-24,80,False
2015-03-25,74,False
2015-03-26,71,False
2015-03-27,73,False
2015-03-28,77,False
2015-03-29,72,False
2015-03-30,79,False
2015-03-31,82,False
2015-04-01,79,False
2015-04-02,85,False
2015-04-03,74,False
2015-04-04,55,False
2015-04-05,67,False
2015-04-06,82,False
2015-04-07,82,False
2015-04-08,84,False
2015-04-09,84,False
2015-04-10,79,False
