date,American Airlines,isPartial
2012-06-30,77,False
2012-07-01,77,False
2012-07-02,82,False
2012-07-03,84,False
2012-07-04,70,False
2012-07-05,74,False
2012-07-06,78,False
2012-07-07,79,False
2012-07-08,86,False
2012-07-09,91,False
2012-07-10,89,False
2012-07-11,89,False
2012-07-12,84,False
2012-07-13,83,False
2012-07-14,78,False
2012-07-15,83,False
2012-07-16,87,False
2012-07-17,83,False
2012-07-18,88,False
2012-07-19,89,False
2012-07-20,80,False
2012-07-21,80,False
2012-07-22,83,False
2012-07-23,85,False
2012-07-24,91,False
2012-07-25,85,False
2012-07-26,85,False
2012-07-27,80,False
2012-07-28,74,False
2012-07-29,79,False
2012-07-30,82,False
2012-07-31,84,False
2012-08-01,81,False
2012-08-02,80,False
2012-08-03,78,False
2012-08-04,78,False
2012-08-05,76,False
2012-08-06,82,False
2012-08-07,84,False
2012-08-08,83,False
2012-08-09,81,False
2012-08-10,87,False
2012-08-11,75,False
2012-08-12,79,False
2012-08-13,82,False
2012-08-14,89,False
2012-08-15,94,False
2012-08-16,85,False
2012-08-17,81,False
2012-08-18,76,False
2012-08-19,81,False
2012-08-20,85,False
2012-08-21,84,False
2012-08-22,80,False
2012-08-23,81,False
2012-08-24,81,False
2012-08-25,77,False
2012-08-26,87,False
2012-08-27,87,False
2012-08-28,81,False
2012-08-29,78,False
2012-08-30,83,False
2012-08-31,73,False
2012-09-01,71,False
2012-09-02,67,False
2012-09-03,76,False
2012-09-04,84,False
2012-09-05,90,False
2012-09-06,79,False
2012-09-07,77,False
2012-09-08,70,False
2012-09-09,78,False
2012-09-10,78,False
2012-09-11,79,False
2012-09-12,76,False
2012-09-13,82,False
2012-09-14,78,False
2012-09-15,65,False
2012-09-16,73,False
2012-09-17,82,False
2012-09-18,82,False
2012-09-19,91,False
2012-09-20,100,False
2012-09-21,93,False
2012-09-22,81,False
2012-09-23,76,False
2012-09-24,85,False
2012-09-25,87,False
2012-09-26,82,False
2012-09-27,81,False
2012-09-28,79,False
2012-09-29,65,False
2012-09-30,75,False
2012-10-01,89,False
2012-10-02,94,False
2012-10-03,92,False
2012-10-04,84,False
2012-10-05,92,False
2012-10-06,72,False
2012-10-07,70,False
2012-10-08,76,False
2012-10-09,80,False
2012-10-10,79,False
2012-10-11,76,False
2012-10-12,74,False
