date,American Airlines,isPartial
2015-06-12,85,False
2015-06-13,77,False
2015-06-14,82,False
2015-06-15,90,False
2015-06-16,92,False
2015-06-17,95,False
2015-06-18,88,False
2015-06-19,84,False
2015-06-20,76,False
2015-06-21,77,False
2015-06-22,88,False
2015-06-23,93,False
2015-06-24,87,False
2015-06-25,84,False
2015-06-26,85,False
2015-06-27,77,False
2015-06-28,79,False
2015-06-29,87,False
2015-06-30,88,False
2015-07-01,89,False
2015-07-02,90,False
2015-07-03,71,False
2015-07-04,65,False
2015-07-05,71,False
2015-07-06,92,False
2015-07-07,93,False
2015-07-08,95,False
2015-07-09,87,False
2015-07-10,82,False
2015-07-11,72,False
2015-07-12,77,False
2015-07-13,91,False
2015-07-14,92,False
2015-07-15,95,False
2015-07-16,89,False
2015-07-17,85,False
2015-07-18,82,False
2015-07-19,79,False
2015-07-20,92,False
2015-07-21,89,False
2015-07-22,92,False
2015-07-23,93,False
2015-07-24,88,False
2015-07-25,75,False
2015-07-26,80,False
2015-07-27,90,False
2015-07-28,90,False
2015-07-29,87,False
2015-07-30,90,False
2015-07-31,91,False
2015-08-01,84,False
2015-08-02,84,False
2015-08-03,91,False
2015-08-04,94,False
2015-08-05,90,False
2015-08-06,90,False
2015-08-07,89,False
2015-08-08,81,False
2015-08-09,83,False
2015-08-10,90,False
2015-08-11,95,False
2015-08-12,87,False
2015-08-13,92,False
2015-08-14,85,False
2015-08-15,79,False
2015-08-16,78,False
2015-08-17,91,False
2015-08-18,90,False
