date,American Airlines,isPartial
2012-01-10,44,False
2012-01-11,39,False
2012-01-12,46,False
2012-01-13,46,False
2012-01-14,41,False
2012-01-15,37,False
2012-01-16,45,False
2012-01-17,44,False
2012-01-18,41,False
2012-01-19,40,False
2012-01-20,41,False
2012-01-21,38,False
2012-01-22,40,False
2012-01-23,43,False
2012-01-24,44,False
2012-01-25,40,False
2012-01-26,41,False
2012-01-27,37,False
2012-01-28,35,False
2012-01-29,36,False
2012-01-30,38,False
2012-01-31,37,False
2012-02-01,44,False
2012-02-02,43,False
2012-02-03,39,False
2012-02-04,37,False
2012-02-05,37,False
2012-02-06,39,False
2012-02-07,40,False
2012-02-08,38,False
2012-02-09,39,False
2012-02-10,41,False
2012-02-11,36,False
2012-02-12,35,False
2012-02-13,37,False
2012-02-14,39,False
2012-02-15,38,False
2012-02-16,42,False
2012-02-17,38,False
2012-02-18,35,False
2012-02-19,37,False
2012-02-20,40,False
2012-02-21,41,False
2012-02-22,41,False
2012-02-23,39,False
2012-02-24,41,False
2012-02-25,37,False
2012-02-26,39,False
2012-02-27,38,False
2012-02-28,39,False
2012-02-29,42,False
2012-03-01,41,False
2012-03-02,42,False
2012-03-03,40,False
2012-03-04,39,False
2012-03-05,40,False
2012-03-06,41,False
2012-03-07,41,False
2012-03-08,44,False
2012-03-09,43,False
2012-03-10,44,False
2012-03-11,39,False
2012-03-12,41,False
2012-03-13,40,False
2012-03-14,40,False
2012-03-15,40,False
2012-03-16,42,False
2012-03-17,34,False
2012-03-18,36,False
2012-03-19,42,False
2012-03-20,43,False
2012-03-21,41,False
2012-03-22,39,False
2012-03-23,36,False
2012-03-24,32,False
2012-03-25,34,False
2012-03-26,37,False
2012-03-27,37,False
2012-03-28,39,False
2012-03-29,36,False
2012-03-30,33,False
2012-03-31,32,False
2012-04-01,32,False
2012-04-02,37,False
2012-04-03,40,False
2012-04-04,43,False
2012-04-05,38,False
2012-04-06,32,False
2012-04-07,31,False
2012-04-08,30,False
2012-04-09,34,False
2012-04-10,35,False
2012-04-11,36,False
2012-04-12,33,False
2012-04-13,34,False
2012-04-14,32,False
2012-04-15,34,False
2012-04-16,37,False
2012-04-17,34,False
2012-04-18,35,False
2012-04-19,37,False
2012-04-20,37,False
2012-04-21,34,False
2012-04-22,35,False
2012-04-23,40,False
2012-04-24,37,False
2012-04-25,39,False
2012-04-26,37,False
2012-04-27,32,False
2012-04-28,35,False
2012-04-29,35,False
2012-04-30,38,False
2012-05-01,43,False
2012-05-02,39,False
2012-05-03,37,False
2012-05-04,39,False
2012-05-05,31,False
2012-05-06,34,False
2012-05-07,38,False
2012-05-08,37,False
2012-05-09,39,False
2012-05-10,35,False
2012-05-11,37,False
2012-05-12,34,False
2012-05-13,33,False
2012-05-14,35,False
2012-05-15,40,False
2012-05-16,37,False
2012-05-17,39,False
2012-05-18,36,False
2012-05-19,32,False
2012-05-20,32,False
2012-05-21,37,False
2012-05-22,41,False
2012-05-23,39,False
2012-05-24,39,False
2012-05-25,36,False
2012-05-26,33,False
2012-05-27,31,False
2012-05-28,33,False
2012-05-29,39,False
2012-05-30,38,False
2012-05-31,37,False
2012-06-01,35,False
2012-06-02,34,False
2012-06-03,33,False
2012-06-04,37,False
