date,Dollar Tree,isPartial
2016-12-12,36,False
2016-12-13,33,False
2016-12-14,37,False
2016-12-15,35,False
2016-12-16,39,False
2016-12-17,38,False
2016-12-18,47,False
2016-12-19,35,False
2016-12-20,39,False
2016-12-21,43,False
2016-12-22,45,False
2016-12-23,54,False
2016-12-24,100,False
2016-12-25,65,False
2016-12-26,24,False
2016-12-27,23,False
2016-12-28,24,False
2016-12-29,22,False
2016-12-30,25,False
2016-12-31,41,False
2017-01-01,40,False
2017-01-02,27,False
2017-01-03,23,False
2017-01-04,23,False
2017-01-05,23,False
2017-01-06,22,False
2017-01-07,24,False
2017-01-08,27,False
2017-01-09,23,False
2017-01-10,23,False
2017-01-11,21,False
2017-01-12,22,False
2017-01-13,24,False
2017-01-14,28,False
2017-01-15,29,False
2017-01-16,29,False
2017-01-17,23,False
2017-01-18,22,False
2017-01-19,24,False
