date,Dollar Tree,isPartial
2017-01-04,21,False
2017-01-05,21,False
2017-01-06,20,False
2017-01-07,24,False
2017-01-08,27,False
2017-01-09,21,False
2017-01-10,21,False
2017-01-11,22,False
2017-01-12,21,False
2017-01-13,23,False
2017-01-14,28,False
2017-01-15,29,False
2017-01-16,25,False
2017-01-17,23,False
2017-01-18,22,False
2017-01-19,23,False
2017-01-20,23,False
2017-01-21,26,False
2017-01-22,30,False
2017-01-23,23,False
2017-01-24,22,False
2017-01-25,23,False
2017-01-26,23,False
2017-01-27,23,False
2017-01-28,29,False
2017-01-29,32,False
2017-01-30,25,False
2017-01-31,23,False
2017-02-01,23,False
2017-02-02,24,False
2017-02-03,23,False
2017-02-04,29,False
2017-02-05,31,False
2017-02-06,23,False
2017-02-07,25,False
2017-02-08,23,False
2017-02-09,24,False
2017-02-10,26,False
2017-02-11,32,False
2017-02-12,36,False
2017-02-13,36,False
2017-02-14,44,False
2017-02-15,23,False
2017-02-16,22,False
2017-02-17,23,False
2017-02-18,27,False
2017-02-19,29,False
2017-02-20,26,False
2017-02-21,22,False
2017-02-22,22,False
2017-02-23,23,False
2017-02-24,23,False
2017-02-25,27,False
2017-02-26,32,False
2017-02-27,23,False
2017-02-28,23,False
2017-03-01,22,False
2017-03-02,23,False
2017-03-03,23,False
2017-03-04,28,False
2017-03-05,32,False
2017-03-06,24,False
2017-03-07,24,False
2017-03-08,21,False
2017-03-09,23,False
2017-03-10,23,False
2017-03-11,30,False
2017-03-12,33,False
2017-03-13,25,False
2017-03-14,22,False
2017-03-15,23,False
2017-03-16,24,False
2017-03-17,28,False
2017-03-18,27,False
2017-03-19,33,False
2017-03-20,23,False
2017-03-21,22,False
2017-03-22,22,False
2017-03-23,23,False
2017-03-24,23,False
2017-03-25,29,False
2017-03-26,33,False
2017-03-27,25,False
2017-03-28,24,False
2017-03-29,23,False
2017-03-30,25,False
2017-03-31,25,False
2017-04-01,29,False
2017-04-02,36,False
2017-04-03,25,False
2017-04-04,24,False
2017-04-05,24,False
2017-04-06,24,False
2017-04-07,26,False
2017-04-08,33,False
2017-04-09,38,False
2017-04-10,26,False
2017-04-11,26,False
2017-04-12,27,False
2017-04-13,30,False
2017-04-14,33,False
2017-04-15,44,False
2017-04-16,63,False
2017-04-17,24,False
2017-04-18,24,False
2017-04-19,26,False
2017-04-20,24,False
2017-04-21,25,False
2017-04-22,31,False
2017-04-23,33,False
2017-04-24,26,False
2017-04-25,24,False
2017-04-26,26,False
2017-04-27,26,False
2017-04-28,27,False
2017-04-29,32,False
2017-04-30,38,False
2017-05-01,31,False
2017-05-02,26,False
2017-05-03,26,False
2017-05-04,27,False
2017-05-05,29,False
2017-05-06,35,False
2017-05-07,38,False
2017-05-08,28,False
2017-05-09,28,False
2017-05-10,30,False
2017-05-11,28,False
2017-05-12,31,False
2017-05-13,39,False
2017-05-14,50,False
2017-05-15,29,False
2017-05-16,26,False
2017-05-17,29,False
2017-05-18,26,False
2017-05-19,31,False
2017-05-20,36,False
2017-05-21,41,False
2017-05-22,31,False
2017-05-23,28,False
2017-05-24,29,False
2017-05-25,30,False
2017-05-26,33,False
2017-05-27,36,False
2017-05-28,40,False
2017-05-29,37,False
