date,Dollar Tree,isPartial
2015-12-03,34,False
2015-12-04,32,False
2015-12-05,44,False
2015-12-06,46,False
2015-12-07,36,False
2015-12-08,34,False
2015-12-09,33,False
2015-12-10,33,False
2015-12-11,34,False
2015-12-12,43,False
2015-12-13,46,False
2015-12-14,37,False
2015-12-15,34,False
2015-12-16,36,False
2015-12-17,36,False
2015-12-18,40,False
2015-12-19,43,False
2015-12-20,48,False
2015-12-21,39,False
2015-12-22,43,False
2015-12-23,46,False
2015-12-24,100,False
2015-12-25,56,False
2015-12-26,24,False
2015-12-27,27,False
2015-12-28,24,False
2015-12-29,24,False
2015-12-30,26,False
2015-12-31,36,False
2016-01-01,36,False
2016-01-02,25,False
2016-01-03,26,False
2016-01-04,21,False
2016-01-05,21,False
2016-01-06,19,False
2016-01-07,22,False
2016-01-08,21,False
2016-01-09,28,False
2016-01-10,27,False
2016-01-11,21,False
2016-01-12,19,False
2016-01-13,21,False
2016-01-14,19,False
2016-01-15,23,False
2016-01-16,28,False
2016-01-17,27,False
2016-01-18,25,False
2016-01-19,22,False
2016-01-20,20,False
2016-01-21,20,False
2016-01-22,23,False
2016-01-23,23,False
2016-01-24,24,False
2016-01-25,21,False
2016-01-26,20,False
2016-01-27,21,False
2016-01-28,21,False
2016-01-29,23,False
2016-01-30,26,False
2016-01-31,26,False
2016-02-01,25,False
2016-02-02,20,False
2016-02-03,21,False
2016-02-04,23,False
2016-02-05,23,False
2016-02-06,28,False
2016-02-07,32,False
2016-02-08,23,False
2016-02-09,25,False
2016-02-10,26,False
2016-02-11,28,False
2016-02-12,33,False
2016-02-13,33,False
2016-02-14,42,False
2016-02-15,24,False
2016-02-16,21,False
2016-02-17,19,False
2016-02-18,22,False
2016-02-19,23,False
2016-02-20,28,False
2016-02-21,28,False
2016-02-22,22,False
2016-02-23,22,False
2016-02-24,20,False
2016-02-25,19,False
2016-02-26,22,False
2016-02-27,25,False
2016-02-28,28,False
2016-02-29,22,False
2016-03-01,24,False
2016-03-02,23,False
2016-03-03,23,False
2016-03-04,23,False
2016-03-05,27,False
2016-03-06,30,False
2016-03-07,24,False
2016-03-08,20,False
2016-03-09,22,False
2016-03-10,22,False
2016-03-11,23,False
2016-03-12,29,False
2016-03-13,32,False
2016-03-14,23,False
2016-03-15,24,False
2016-03-16,25,False
2016-03-17,27,False
2016-03-18,24,False
2016-03-19,27,False
2016-03-20,33,False
2016-03-21,25,False
2016-03-22,27,False
2016-03-23,23,False
2016-03-24,27,False
2016-03-25,29,False
2016-03-26,39,False
2016-03-27,55,False
2016-03-28,21,False
2016-03-29,22,False
2016-03-30,22,False
2016-03-31,23,False
2016-04-01,22,False
2016-04-02,28,False
2016-04-03,31,False
2016-04-04,23,False
2016-04-05,21,False
2016-04-06,23,False
2016-04-07,23,False
2016-04-08,24,False
2016-04-09,27,False
2016-04-10,32,False
2016-04-11,27,False
2016-04-12,23,False
2016-04-13,22,False
2016-04-14,24,False
2016-04-15,26,False
2016-04-16,30,False
2016-04-17,33,False
2016-04-18,25,False
2016-04-19,24,False
2016-04-20,24,False
2016-04-21,26,False
2016-04-22,25,False
2016-04-23,29,False
2016-04-24,32,False
2016-04-25,26,False
2016-04-26,24,False
2016-04-27,26,False
2016-04-28,27,False
2016-04-29,27,False
2016-04-30,32,False
2016-05-01,37,False
2016-05-02,26,False
2016-05-03,29,False
2016-05-04,29,False
