date,Dollar Tree,isPartial
2013-06-20,67,False
2013-06-21,69,False
2013-06-22,83,False
2013-06-23,68,False
2013-06-24,67,False
2013-06-25,69,False
2013-06-26,66,False
2013-06-27,67,False
2013-06-28,75,False
2013-06-29,75,False
2013-06-30,86,False
2013-07-01,71,False
2013-07-02,64,False
2013-07-03,67,False
2013-07-04,80,False
2013-07-05,55,False
2013-07-06,65,False
2013-07-07,82,False
2013-07-08,65,False
2013-07-09,56,False
2013-07-10,66,False
2013-07-11,69,False
2013-07-12,72,False
2013-07-13,78,False
2013-07-14,80,False
2013-07-15,68,False
2013-07-16,73,False
2013-07-17,62,False
2013-07-18,68,False
2013-07-19,76,False
2013-07-20,77,False
2013-07-21,79,False
2013-07-22,65,False
2013-07-23,63,False
2013-07-24,67,False
2013-07-25,61,False
2013-07-26,65,False
2013-07-27,72,False
2013-07-28,83,False
2013-07-29,62,False
2013-07-30,62,False
2013-07-31,61,False
2013-08-01,62,False
2013-08-02,81,False
2013-08-03,81,False
2013-08-04,82,False
2013-08-05,76,False
2013-08-06,69,False
2013-08-07,69,False
2013-08-08,68,False
2013-08-09,69,False
2013-08-10,89,False
2013-08-11,86,False
2013-08-12,72,False
2013-08-13,63,False
2013-08-14,66,False
2013-08-15,66,False
2013-08-16,68,False
2013-08-17,76,False
2013-08-18,90,False
2013-08-19,67,False
2013-08-20,60,False
2013-08-21,64,False
2013-08-22,63,False
2013-08-23,64,False
2013-08-24,78,False
2013-08-25,97,False
2013-08-26,65,False
2013-08-27,61,False
2013-08-28,62,False
2013-08-29,64,False
2013-08-30,64,False
2013-08-31,73,False
2013-09-01,75,False
2013-09-02,71,False
2013-09-03,65,False
2013-09-04,65,False
2013-09-05,60,False
2013-09-06,71,False
2013-09-07,74,False
2013-09-08,89,False
2013-09-09,64,False
2013-09-10,59,False
2013-09-11,58,False
2013-09-12,61,False
2013-09-13,66,False
2013-09-14,82,False
2013-09-15,77,False
2013-09-16,60,False
2013-09-17,67,False
2013-09-18,65,False
2013-09-19,62,False
2013-09-20,65,False
2013-09-21,72,False
2013-09-22,80,False
2013-09-23,67,False
2013-09-24,64,False
2013-09-25,64,False
2013-09-26,57,False
2013-09-27,63,False
2013-09-28,77,False
2013-09-29,72,False
2013-09-30,68,False
2013-10-01,63,False
2013-10-02,75,False
2013-10-03,70,False
2013-10-04,78,False
2013-10-05,74,False
2013-10-06,88,False
2013-10-07,67,False
2013-10-08,68,False
2013-10-09,72,False
2013-10-10,63,False
2013-10-11,64,False
2013-10-12,72,False
2013-10-13,84,False
2013-10-14,70,False
2013-10-15,65,False
2013-10-16,73,False
2013-10-17,64,False
2013-10-18,77,False
2013-10-19,73,False
2013-10-20,85,False
2013-10-21,66,False
2013-10-22,76,False
2013-10-23,77,False
2013-10-24,65,False
2013-10-25,74,False
2013-10-26,84,False
2013-10-27,80,False
2013-10-28,67,False
2013-10-29,78,False
2013-10-30,81,False
2013-10-31,78,False
2013-11-01,73,False
2013-11-02,79,False
2013-11-03,84,False
2013-11-04,67,False
2013-11-05,68,False
2013-11-06,65,False
