date,Microsoft,isPartial
2015-11-24,68,False
2015-11-25,68,False
2015-11-26,68,False
2015-11-27,70,False
2015-11-28,58,False
2015-11-29,60,False
2015-11-30,73,False
2015-12-01,74,False
2015-12-02,73,False
2015-12-03,72,False
2015-12-04,66,False
2015-12-05,58,False
2015-12-06,56,False
2015-12-07,69,False
2015-12-08,72,False
2015-12-09,71,False
2015-12-10,71,False
2015-12-11,66,False
2015-12-12,56,False
2015-12-13,55,False
2015-12-14,69,False
2015-12-15,68,False
2015-12-16,68,False
2015-12-17,66,False
2015-12-18,62,False
2015-12-19,53,False
2015-12-20,52,False
2015-12-21,62,False
2015-12-22,63,False
2015-12-23,58,False
2015-12-24,55,False
2015-12-25,63,False
2015-12-26,59,False
2015-12-27,55,False
2015-12-28,63,False
2015-12-29,61,False
2015-12-30,61,False
2015-12-31,52,False
2016-01-01,42,False
2016-01-02,43,False
2016-01-03,46,False
2016-01-04,57,False
2016-01-05,60,False
2016-01-06,59,False
2016-01-07,59,False
2016-01-08,54,False
2016-01-09,47,False
2016-01-10,47,False
2016-01-11,57,False
2016-01-12,59,False
2016-01-13,61,False
2016-01-14,59,False
2016-01-15,55,False
2016-01-16,47,False
2016-01-17,47,False
2016-01-18,57,False
2016-01-19,62,False
2016-01-20,60,False
2016-01-21,60,False
2016-01-22,55,False
2016-01-23,46,False
2016-01-24,45,False
2016-01-25,57,False
2016-01-26,59,False
2016-01-27,60,False
2016-01-28,59,False
2016-01-29,56,False
2016-01-30,45,False
2016-01-31,48,False
2016-02-01,58,False
2016-02-02,60,False
2016-02-03,61,False
2016-02-04,58,False
2016-02-05,55,False
2016-02-06,44,False
2016-02-07,43,False
2016-02-08,57,False
2016-02-09,61,False
2016-02-10,59,False
2016-02-11,59,False
2016-02-12,53,False
2016-02-13,44,False
2016-02-14,41,False
2016-02-15,56,False
2016-02-16,58,False
2016-02-17,59,False
2016-02-18,58,False
2016-02-19,52,False
2016-02-20,45,False
2016-02-21,46,False
2016-02-22,58,False
2016-02-23,59,False
2016-02-24,58,False
2016-02-25,59,False
2016-02-26,54,False
2016-02-27,45,False
2016-02-28,46,False
2016-02-29,57,False
2016-03-01,57,False
2016-03-02,60,False
2016-03-03,59,False
2016-03-04,54,False
2016-03-05,46,False
2016-03-06,44,False
2016-03-07,56,False
2016-03-08,57,False
2016-03-09,58,False
2016-03-10,57,False
2016-03-11,54,False
2016-03-12,45,False
2016-03-13,45,False
2016-03-14,57,False
2016-03-15,59,False
2016-03-16,57,False
2016-03-17,57,False
2016-03-18,53,False
2016-03-19,43,False
2016-03-20,44,False
2016-03-21,55,False
2016-03-22,55,False
2016-03-23,56,False
2016-03-24,56,False
2016-03-25,55,False
2016-03-26,44,False
2016-03-27,43,False
2016-03-28,53,False
2016-03-29,59,False
2016-03-30,60,False
2016-03-31,59,False
2016-04-01,52,False
2016-04-02,41,False
2016-04-03,43,False
2016-04-04,55,False
2016-04-05,57,False
2016-04-06,56,False
2016-04-07,54,False
2016-04-08,52,False
2016-04-09,43,False
2016-04-10,42,False
2016-04-11,55,False
2016-04-12,56,False
2016-04-13,55,False
2016-04-14,54,False
2016-04-15,52,False
2016-04-16,41,False
2016-04-17,43,False
2016-04-18,56,False
2016-04-19,58,False
2016-04-20,54,False
2016-04-21,55,False
2016-04-22,51,False
2016-04-23,40,False
2016-04-24,41,False
2016-04-25,53,False
2016-04-26,54,False
2016-04-27,54,False
2016-04-28,54,False
2016-04-29,49,False
2016-04-30,39,False
2016-05-01,41,False
2016-05-02,49,False
2016-05-03,52,False
2016-05-04,52,False
