date,Microsoft,isPartial
2013-01-18,69,False
2013-01-19,61,False
2013-01-20,60,False
2013-01-21,73,False
2013-01-22,75,False
2013-01-23,77,False
2013-01-24,77,False
2013-01-25,71,False
2013-01-26,62,False
2013-01-27,63,False
2013-01-28,73,False
2013-01-29,79,False
2013-01-30,81,False
2013-01-31,78,False
2013-02-01,71,False
2013-02-02,62,False
2013-02-03,61,False
2013-02-04,71,False
2013-02-05,75,False
2013-02-06,74,False
2013-02-07,77,False
2013-02-08,70,False
2013-02-09,64,False
2013-02-10,63,False
2013-02-11,72,False
2013-02-12,75,False
2013-02-13,75,False
2013-02-14,68,False
2013-02-15,68,False
2013-02-16,61,False
2013-02-17,62,False
2013-02-18,72,False
2013-02-19,75,False
2013-02-20,78,False
2013-02-21,79,False
2013-02-22,72,False
2013-02-23,62,False
2013-02-24,63,False
2013-02-25,72,False
2013-02-26,76,False
2013-02-27,75,False
2013-02-28,72,False
2013-03-01,66,False
2013-03-02,58,False
2013-03-03,60,False
2013-03-04,71,False
2013-03-05,74,False
2013-03-06,72,False
2013-03-07,74,False
2013-03-08,66,False
2013-03-09,60,False
2013-03-10,61,False
2013-03-11,71,False
2013-03-12,72,False
2013-03-13,72,False
2013-03-14,74,False
2013-03-15,69,False
2013-03-16,61,False
2013-03-17,61,False
2013-03-18,70,False
2013-03-19,73,False
2013-03-20,72,False
2013-03-21,68,False
2013-03-22,63,False
2013-03-23,59,False
2013-03-24,59,False
2013-03-25,67,False
2013-03-26,69,False
2013-03-27,68,False
2013-03-28,66,False
2013-03-29,59,False
2013-03-30,55,False
2013-03-31,56,False
2013-04-01,65,False
2013-04-02,70,False
2013-04-03,68,False
2013-04-04,69,False
2013-04-05,67,False
2013-04-06,57,False
2013-04-07,59,False
2013-04-08,67,False
2013-04-09,70,False
2013-04-10,70,False
2013-04-11,73,False
2013-04-12,67,False
2013-04-13,59,False
2013-04-14,58,False
2013-04-15,66,False
2013-04-16,70,False
2013-04-17,70,False
2013-04-18,69,False
2013-04-19,63,False
2013-04-20,54,False
2013-04-21,55,False
2013-04-22,67,False
2013-04-23,67,False
2013-04-24,66,False
2013-04-25,66,False
2013-04-26,60,False
2013-04-27,51,False
2013-04-28,54,False
2013-04-29,63,False
2013-04-30,64,False
2013-05-01,64,False
2013-05-02,62,False
2013-05-03,61,False
2013-05-04,50,False
2013-05-05,49,False
2013-05-06,60,False
2013-05-07,66,False
2013-05-08,62,False
2013-05-09,63,False
2013-05-10,61,False
2013-05-11,51,False
2013-05-12,52,False
2013-05-13,63,False
2013-05-14,68,False
2013-05-15,65,False
2013-05-16,64,False
2013-05-17,60,False
2013-05-18,52,False
2013-05-19,51,False
2013-05-20,65,False
2013-05-21,76,False
2013-05-22,70,False
2013-05-23,65,False
2013-05-24,60,False
2013-05-25,51,False
2013-05-26,49,False
2013-05-27,58,False
2013-05-28,65,False
2013-05-29,65,False
2013-05-30,64,False
2013-05-31,60,False
2013-06-01,50,False
2013-06-02,48,False
2013-06-03,61,False
2013-06-04,66,False
2013-06-05,64,False
2013-06-06,63,False
2013-06-07,58,False
2013-06-08,50,False
2013-06-09,52,False
2013-06-10,72,False
2013-06-11,72,False
2013-06-12,66,False
2013-06-13,67,False
2013-06-14,60,False
2013-06-15,52,False
2013-06-16,51,False
2013-06-17,63,False
2013-06-18,63,False
2013-06-19,63,False
2013-06-20,65,False
2013-06-21,59,False
2013-06-22,46,False
2013-06-23,49,False
2013-06-24,60,False
2013-06-25,62,False
2013-06-26,64,False
2013-06-27,63,False
2013-06-28,55,False
2013-06-29,48,False
