date,Microsoft,isPartial
2011-09-23,83,False
2011-09-24,69,False
2011-09-25,74,False
2011-09-26,86,False
2011-09-27,87,False
2011-09-28,88,False
2011-09-29,84,False
2011-09-30,79,False
2011-10-01,71,False
2011-10-02,72,False
2011-10-03,83,False
2011-10-04,86,False
2011-10-05,85,False
2011-10-06,100,False
2011-10-07,82,False
2011-10-08,72,False
2011-10-09,73,False
2011-10-10,84,False
2011-10-11,91,False
2011-10-12,89,False
2011-10-13,86,False
2011-10-14,79,False
2011-10-15,71,False
2011-10-16,71,False
2011-10-17,84,False
2011-10-18,86,False
2011-10-19,85,False
2011-10-20,83,False
2011-10-21,79,False
2011-10-22,71,False
2011-10-23,72,False
2011-10-24,79,False
2011-10-25,82,False
2011-10-26,81,False
2011-10-27,81,False
2011-10-28,76,False
2011-10-29,66,False
2011-10-30,70,False
2011-10-31,77,False
2011-11-01,85,False
2011-11-02,83,False
2011-11-03,84,False
2011-11-04,76,False
2011-11-05,67,False
2011-11-06,66,False
2011-11-07,79,False
2011-11-08,83,False
2011-11-09,81,False
2011-11-10,81,False
2011-11-11,74,False
2011-11-12,67,False
2011-11-13,68,False
2011-11-14,80,False
2011-11-15,82,False
2011-11-16,87,False
2011-11-17,82,False
2011-11-18,77,False
2011-11-19,66,False
2011-11-20,68,False
2011-11-21,80,False
2011-11-22,79,False
2011-11-23,78,False
2011-11-24,71,False
2011-11-25,70,False
2011-11-26,69,False
2011-11-27,68,False
2011-11-28,84,False
2011-11-29,81,False
2011-11-30,81,False
2011-12-01,80,False
2011-12-02,77,False
2011-12-03,68,False
2011-12-04,69,False
2011-12-05,78,False
2011-12-06,83,False
2011-12-07,81,False
2011-12-08,80,False
2011-12-09,76,False
2011-12-10,66,False
2011-12-11,68,False
2011-12-12,78,False
2011-12-13,82,False
2011-12-14,81,False
2011-12-15,79,False
2011-12-16,74,False
2011-12-17,63,False
2011-12-18,63,False
2011-12-19,73,False
2011-12-20,76,False
2011-12-21,75,False
2011-12-22,69,False
2011-12-23,65,False
2011-12-24,57,False
2011-12-25,67,False
2011-12-26,68,False
2011-12-27,71,False
2011-12-28,71,False
2011-12-29,71,False
2011-12-30,68,False
2011-12-31,58,False
2012-01-01,57,False
2012-01-02,71,False
2012-01-03,76,False
2012-01-04,82,False
2012-01-05,82,False
2012-01-06,78,False
2012-01-07,68,False
2012-01-08,70,False
2012-01-09,80,False
2012-01-10,84,False
2012-01-11,83,False
2012-01-12,84,False
2012-01-13,77,False
2012-01-14,65,False
2012-01-15,70,False
2012-01-16,76,False
2012-01-17,83,False
2012-01-18,83,False
2012-01-19,80,False
2012-01-20,73,False
2012-01-21,66,False
2012-01-22,68,False
2012-01-23,76,False
2012-01-24,80,False
2012-01-25,77,False
2012-01-26,75,False
