date,Microsoft,isPartial
2014-02-16,71,False
2014-02-17,84,False
2014-02-18,86,False
2014-02-19,89,False
2014-02-20,87,False
2014-02-21,81,False
2014-02-22,69,False
2014-02-23,71,False
2014-02-24,85,False
2014-02-25,89,False
2014-02-26,89,False
2014-02-27,87,False
2014-02-28,81,False
2014-03-01,70,False
2014-03-02,71,False
2014-03-03,84,False
2014-03-04,87,False
2014-03-05,89,False
2014-03-06,86,False
2014-03-07,78,False
2014-03-08,65,False
2014-03-09,68,False
2014-03-10,82,False
2014-03-11,86,False
2014-03-12,86,False
2014-03-13,85,False
2014-03-14,80,False
2014-03-15,67,False
2014-03-16,68,False
2014-03-17,86,False
2014-03-18,85,False
2014-03-19,87,False
2014-03-20,85,False
2014-03-21,80,False
2014-03-22,67,False
2014-03-23,69,False
2014-03-24,83,False
2014-03-25,88,False
2014-03-26,90,False
2014-03-27,92,False
2014-03-28,90,False
2014-03-29,75,False
2014-03-30,73,False
2014-03-31,86,False
2014-04-01,88,False
2014-04-02,91,False
2014-04-03,92,False
2014-04-04,86,False
2014-04-05,71,False
2014-04-06,70,False
2014-04-07,86,False
2014-04-08,100,False
2014-04-09,91,False
2014-04-10,89,False
2014-04-11,80,False
2014-04-12,66,False
2014-04-13,68,False
2014-04-14,82,False
2014-04-15,86,False
2014-04-16,85,False
2014-04-17,81,False
2014-04-18,74,False
2014-04-19,63,False
2014-04-20,61,False
2014-04-21,78,False
2014-04-22,84,False
2014-04-23,83,False
2014-04-24,81,False
2014-04-25,78,False
2014-04-26,65,False
2014-04-27,66,False
2014-04-28,83,False
2014-04-29,87,False
2014-04-30,85,False
2014-05-01,85,False
2014-05-02,81,False
2014-05-03,66,False
2014-05-04,65,False
2014-05-05,80,False
2014-05-06,82,False
2014-05-07,81,False
2014-05-08,80,False
2014-05-09,75,False
2014-05-10,62,False
2014-05-11,62,False
2014-05-12,77,False
2014-05-13,80,False
2014-05-14,83,False
2014-05-15,80,False
2014-05-16,73,False
2014-05-17,60,False
2014-05-18,61,False
2014-05-19,76,False
2014-05-20,87,False
2014-05-21,87,False
2014-05-22,81,False
2014-05-23,75,False
2014-05-24,60,False
2014-05-25,60,False
2014-05-26,70,False
2014-05-27,80,False
2014-05-28,80,False
2014-05-29,79,False
2014-05-30,75,False
2014-05-31,61,False
2014-06-01,62,False
2014-06-02,80,False
2014-06-03,81,False
2014-06-04,81,False
2014-06-05,81,False
2014-06-06,72,False
2014-06-07,61,False
2014-06-08,62,False
2014-06-09,86,False
2014-06-10,82,False
2014-06-11,79,False
2014-06-12,76,False
2014-06-13,70,False
2014-06-14,57,False
2014-06-15,59,False
2014-06-16,74,False
2014-06-17,76,False
2014-06-18,77,False
2014-06-19,75,False
2014-06-20,71,False
2014-06-21,59,False
2014-06-22,58,False
2014-06-23,75,False
2014-06-24,79,False
2014-06-25,76,False
2014-06-26,72,False
2014-06-27,70,False
2014-06-28,57,False
2014-06-29,58,False
2014-06-30,70,False
2014-07-01,73,False
2014-07-02,76,False
2014-07-03,72,False
2014-07-04,63,False
2014-07-05,54,False
2014-07-06,55,False
2014-07-07,71,False
2014-07-08,71,False
2014-07-09,72,False
2014-07-10,74,False
2014-07-11,71,False
2014-07-12,57,False
2014-07-13,55,False
2014-07-14,73,False
2014-07-15,76,False
2014-07-16,76,False
2014-07-17,81,False
2014-07-18,73,False
2014-07-19,57,False
2014-07-20,57,False
2014-07-21,73,False
2014-07-22,75,False
2014-07-23,77,False
2014-07-24,74,False
