date,Microsoft,isPartial
2017-02-27,73,False
2017-02-28,77,False
2017-03-01,74,False
2017-03-02,73,False
2017-03-03,68,False
2017-03-04,52,False
2017-03-05,57,False
2017-03-06,74,False
2017-03-07,81,False
2017-03-08,76,False
2017-03-09,73,False
2017-03-10,68,False
2017-03-11,53,False
2017-03-12,53,False
2017-03-13,71,False
2017-03-14,76,False
2017-03-15,74,False
2017-03-16,72,False
2017-03-17,67,False
2017-03-18,52,False
2017-03-19,53,False
2017-03-20,71,False
2017-03-21,82,False
2017-03-22,78,False
2017-03-23,74,False
2017-03-24,67,False
2017-03-25,51,False
2017-03-26,52,False
2017-03-27,71,False
2017-03-28,72,False
2017-03-29,72,False
2017-03-30,72,False
2017-03-31,66,False
2017-04-01,50,False
2017-04-02,53,False
2017-04-03,69,False
2017-04-04,72,False
2017-04-05,73,False
2017-04-06,72,False
2017-04-07,64,False
2017-04-08,48,False
2017-04-09,49,False
2017-04-10,68,False
2017-04-11,70,False
2017-04-12,70,False
2017-04-13,67,False
2017-04-14,58,False
2017-04-15,48,False
2017-04-16,46,False
2017-04-17,65,False
2017-04-18,70,False
2017-04-19,71,False
2017-04-20,70,False
2017-04-21,64,False
2017-04-22,49,False
2017-04-23,48,False
2017-04-24,70,False
2017-04-25,70,False
2017-04-26,70,False
2017-04-27,69,False
2017-04-28,63,False
2017-04-29,48,False
2017-04-30,48,False
2017-05-01,63,False
2017-05-02,78,False
2017-05-03,80,False
2017-05-04,73,False
2017-05-05,66,False
2017-05-06,49,False
2017-05-07,49,False
2017-05-08,69,False
2017-05-09,71,False
2017-05-10,73,False
2017-05-11,71,False
2017-05-12,68,False
2017-05-13,57,False
2017-05-14,57,False
2017-05-15,88,False
2017-05-16,79,False
2017-05-17,71,False
2017-05-18,67,False
2017-05-19,63,False
2017-05-20,48,False
2017-05-21,47,False
2017-05-22,66,False
2017-05-23,69,False
2017-05-24,68,False
2017-05-25,64,False
2017-05-26,60,False
2017-05-27,45,False
2017-05-28,44,False
2017-05-29,58,False
