date,Incyte,isPartial
2014-01-11,7,False
2014-01-12,18,False
2014-01-13,61,False
2014-01-14,34,False
2014-01-15,21,False
2014-01-16,12,False
2014-01-17,6,False
2014-01-18,7,False
2014-01-19,7,False
2014-01-20,9,False
2014-01-21,27,False
2014-01-22,21,False
2014-01-23,25,False
2014-01-24,13,False
2014-01-25,0,False
2014-01-26,14,False
2014-01-27,15,False
2014-01-28,9,False
2014-01-29,18,False
2014-01-30,31,False
2014-01-31,10,False
2014-02-01,11,False
2014-02-02,10,False
2014-02-03,18,False
2014-02-04,15,False
2014-02-05,15,False
2014-02-06,8,False
2014-02-07,10,False
2014-02-08,7,False
2014-02-09,3,False
2014-02-10,9,False
2014-02-11,9,False
2014-02-12,12,False
2014-02-13,27,False
2014-02-14,25,False
2014-02-15,7,False
2014-02-16,10,False
2014-02-17,6,False
2014-02-18,3,False
2014-02-19,18,False
2014-02-20,9,False
2014-02-21,16,False
2014-02-22,14,False
2014-02-23,3,False
2014-02-24,15,False
2014-02-25,15,False
2014-02-26,15,False
2014-02-27,15,False
2014-02-28,13,False
2014-03-01,4,False
2014-03-02,7,False
2014-03-03,9,False
2014-03-04,9,False
2014-03-05,0,False
2014-03-06,9,False
2014-03-07,10,False
2014-03-08,4,False
2014-03-09,14,False
2014-03-10,15,False
2014-03-11,9,False
2014-03-12,9,False
2014-03-13,3,False
2014-03-14,13,False
2014-03-15,4,False
2014-03-16,7,False
