date,Incyte,isPartial
2016-11-08,33,False
2016-11-09,67,False
2016-11-10,47,False
2016-11-11,14,False
2016-11-12,0,False
2016-11-13,0,False
2016-11-14,20,False
2016-11-15,60,False
2016-11-16,53,False
2016-11-17,81,False
2016-11-18,41,False
2016-11-19,23,False
2016-11-20,7,False
2016-11-21,46,False
2016-11-22,39,False
2016-11-23,27,False
2016-11-24,0,False
2016-11-25,14,False
2016-11-26,15,False
2016-11-27,0,False
2016-11-28,50,False
2016-11-29,51,False
2016-11-30,32,False
2016-12-01,65,False
2016-12-02,40,False
2016-12-03,7,False
2016-12-04,14,False
2016-12-05,35,False
2016-12-06,31,False
2016-12-07,90,False
2016-12-08,20,False
2016-12-09,53,False
2016-12-10,15,False
2016-12-11,14,False
2016-12-12,25,False
2016-12-13,50,False
2016-12-14,32,False
2016-12-15,33,False
2016-12-16,48,False
2016-12-17,23,False
2016-12-18,23,False
2016-12-19,7,False
2016-12-20,20,False
2016-12-21,54,False
2016-12-22,42,False
2016-12-23,22,False
2016-12-24,8,False
2016-12-25,0,False
2016-12-26,29,False
2016-12-27,14,False
2016-12-28,35,False
2016-12-29,7,False
2016-12-30,7,False
2016-12-31,16,False
2017-01-01,0,False
2017-01-02,7,False
2017-01-03,72,False
2017-01-04,45,False
2017-01-05,59,False
2017-01-06,40,False
2017-01-07,7,False
2017-01-08,29,False
2017-01-09,89,False
2017-01-10,93,False
2017-01-11,69,False
2017-01-12,51,False
2017-01-13,78,False
2017-01-14,14,False
2017-01-15,0,False
2017-01-16,57,False
2017-01-17,43,False
2017-01-18,19,False
2017-01-19,25,False
