date,Incyte,isPartial
2015-05-27,65,False
2015-05-28,7,False
2015-05-29,31,False
2015-05-30,18,False
2015-05-31,26,False
2015-06-01,29,False
2015-06-02,15,False
2015-06-03,29,False
2015-06-04,23,False
2015-06-05,16,False
2015-06-06,27,False
2015-06-07,18,False
2015-06-08,22,False
2015-06-09,7,False
2015-06-10,51,False
2015-06-11,30,False
2015-06-12,16,False
2015-06-13,0,False
2015-06-14,18,False
2015-06-15,29,False
2015-06-16,50,False
2015-06-17,15,False
2015-06-18,22,False
2015-06-19,31,False
2015-06-20,18,False
2015-06-21,35,False
2015-06-22,37,False
2015-06-23,15,False
2015-06-24,7,False
2015-06-25,15,False
2015-06-26,16,False
2015-06-27,9,False
2015-06-28,18,False
2015-06-29,15,False
2015-06-30,15,False
2015-07-01,22,False
2015-07-02,52,False
2015-07-03,8,False
2015-07-04,18,False
2015-07-05,0,False
2015-07-06,59,False
2015-07-07,15,False
2015-07-08,44,False
2015-07-09,30,False
2015-07-10,15,False
2015-07-11,9,False
2015-07-12,9,False
2015-07-13,15,False
2015-07-14,59,False
2015-07-15,52,False
2015-07-16,100,False
2015-07-17,55,False
2015-07-18,28,False
2015-07-19,29,False
2015-07-20,23,False
2015-07-21,15,False
2015-07-22,30,False
2015-07-23,15,False
2015-07-24,46,False
2015-07-25,9,False
2015-07-26,18,False
2015-07-27,14,False
2015-07-28,66,False
2015-07-29,29,False
2015-07-30,30,False
2015-07-31,23,False
2015-08-01,27,False
2015-08-02,18,False
2015-08-03,52,False
2015-08-04,44,False
2015-08-05,15,False
2015-08-06,23,False
2015-08-07,23,False
2015-08-08,9,False
2015-08-09,0,False
2015-08-10,15,False
2015-08-11,22,False
2015-08-12,30,False
2015-08-13,7,False
2015-08-14,23,False
2015-08-15,17,False
2015-08-16,17,False
2015-08-17,22,False
2015-08-18,36,False
