date,Ulta,isPartial
2016-02-12,30,False
2016-02-13,38,False
2016-02-14,35,False
2016-02-15,30,False
2016-02-16,26,False
2016-02-17,26,False
2016-02-18,28,False
2016-02-19,31,False
2016-02-20,39,False
2016-02-21,39,False
2016-02-22,27,False
2016-02-23,25,False
2016-02-24,25,False
2016-02-25,28,False
2016-02-26,29,False
2016-02-27,36,False
2016-02-28,36,False
2016-02-29,25,False
2016-03-01,24,False
2016-03-02,24,False
2016-03-03,27,False
2016-03-04,29,False
2016-03-05,36,False
2016-03-06,37,False
2016-03-07,27,False
2016-03-08,26,False
2016-03-09,26,False
2016-03-10,29,False
2016-03-11,32,False
2016-03-12,38,False
2016-03-13,43,False
2016-03-14,32,False
2016-03-15,30,False
2016-03-16,30,False
2016-03-17,32,False
2016-03-18,36,False
2016-03-19,43,False
2016-03-20,43,False
2016-03-21,34,False
2016-03-22,30,False
2016-03-23,31,False
2016-03-24,35,False
2016-03-25,44,False
2016-03-26,47,False
2016-03-27,43,False
2016-03-28,36,False
2016-03-29,32,False
2016-03-30,33,False
2016-03-31,34,False
2016-04-01,36,False
2016-04-02,45,False
2016-04-03,45,False
2016-04-04,31,False
2016-04-05,28,False
2016-04-06,28,False
2016-04-07,32,False
2016-04-08,35,False
2016-04-09,41,False
2016-04-10,39,False
2016-04-11,31,False
2016-04-12,29,False
2016-04-13,30,False
2016-04-14,31,False
2016-04-15,35,False
2016-04-16,40,False
2016-04-17,36,False
2016-04-18,27,False
2016-04-19,29,False
2016-04-20,28,False
2016-04-21,30,False
2016-04-22,32,False
2016-04-23,37,False
2016-04-24,37,False
2016-04-25,27,False
2016-04-26,25,False
2016-04-27,28,False
2016-04-28,30,False
2016-04-29,32,False
2016-04-30,39,False
2016-05-01,41,False
2016-05-02,30,False
2016-05-03,29,False
2016-05-04,32,False
