date,Ulta,isPartial
2013-09-14,81,False
2013-09-15,87,False
2013-09-16,58,False
2013-09-17,58,False
2013-09-18,68,False
2013-09-19,59,False
2013-09-20,60,False
2013-09-21,82,False
2013-09-22,86,False
2013-09-23,59,False
2013-09-24,55,False
2013-09-25,58,False
2013-09-26,58,False
2013-09-27,62,False
2013-09-28,78,False
2013-09-29,82,False
2013-09-30,61,False
2013-10-01,60,False
2013-10-02,56,False
2013-10-03,64,False
2013-10-04,70,False
2013-10-05,85,False
2013-10-06,82,False
2013-10-07,54,False
2013-10-08,59,False
2013-10-09,65,False
2013-10-10,55,False
2013-10-11,62,False
2013-10-12,84,False
2013-10-13,78,False
2013-10-14,69,False
2013-10-15,60,False
2013-10-16,63,False
2013-10-17,64,False
2013-10-18,70,False
2013-10-19,79,False
2013-10-20,78,False
2013-10-21,62,False
2013-10-22,67,False
2013-10-23,62,False
2013-10-24,63,False
2013-10-25,66,False
2013-10-26,87,False
2013-10-27,79,False
2013-10-28,59,False
2013-10-29,65,False
2013-10-30,66,False
2013-10-31,61,False
2013-11-01,68,False
2013-11-02,100,False
2013-11-03,85,False
2013-11-04,67,False
2013-11-05,63,False
2013-11-06,63,False
